art_id,keyword,key_id
57557,retinitis pigmentosa,9422
56050,retinoic acid,9423
54436,retinoid,9425
56942,retinol,9427
57675,retinol binding protein 4,9428
52811,retinol-binding protein 4,9430
45975,retinopathy,9431
49490,retirement,9433
56179,retrospective study,9437
46087,reverse cholesterol transport,9443
55947,reverse epidemiology,9444
57586,review,9446
56207,revision,9449
47231,revision surgery,9451
57735,revisional surgery,9455
56798,reward,9456
36649,reward sensitivity,9461
41137,reward system,9462
55336,rhabdomyolysis,9465
56809,rheumatoid arthritis,9470
49431,rice,9475
49763,right ventricle,9481
55806,rimonabant,9482
57015,risk,9483
52945,risk assessment,9485
57788,risk factor,9488
51987,risk perception,9492
43185,risk prediction,9493
51857,risk reduction,9494
56940,risk reduction behavior,9495
44109,risk score,9496
57357,risk stratification,9497
53211,risperidone,9499
52426,rna interference,9500
54293,robotic,9504
56808,robotic surgery,9505
53682,roc curve,9506
55161,rodent,9507
53692,ros,9515
55711,rosiglitazone,9517
32922,rosuvastatin,9518
57733,roux-en-y,9522
56903,roux-en-y bypass,9523
57588,roux-en-y gastric bypass,9524
34080,rs9939609,9526
50245,running,9528
57280,rural,9531
55127,rural health,9538
57134,rural population,9542
56664,russia,9545
57765,safety,9559
53613,sagittal abdominal diameter,9561
52012,saliva,9565
52845,salivary cortisol,9567
46835,salivation,9568
47954,salt,9569
38218,salt intake,9570
42888,salt-sensitive hypertension,9571
54347,samoa,9574
52522,sar,9578
43091,sarcoidosis,9579
57286,sarcopenia,9581
54421,sarcopenic obesity,9582
57693,satiety,9586
57332,satiety hormone,9587
38775,satisfaction,9589
56810,saturated fat,9590
44583,saudi arabia,9593
31364,scale,9595
43785,scale development,9596
51754,scaling,9598
57228,schizophrenia,9607
57577,school,9608
57302,school children,9609
55210,school environment,9614
46161,school food environment,9616
57261,school health,9619
55834,school health policy,9620
42294,school health service,9622
55500,school lunch,9623
55576,school nurse,9626
55576,school nutrition,9628
40835,school policy,9632
35904,school-aged children,9641
54830,school-based,9645
56747,school-based intervention,9646
39795,school-based program,9648
57168,schoolchildren,9650
46285,scintigraphy,9658
57261,scoliosis,9660
56926,score,9661
56209,scotland,9662
57291,screen time,9666
56069,screening,9668
38290,screening tool,9671
52262,season,9674
51943,seasonal variation,9675
51450,seasonality,9676
56426,secondary hyperparathyroidism,9678
56353,secondary prevention,9679
53872,second-generation antipsychotics,9681
51878,secondhand smoke,9682
36770,secreted frizzled-related protein 5,9684
56705,secretion,9685
56997,secretome,9686
54734,secular trend,9689
52109,sedation,9690
57643,sedentary,9691
55867,sedentary activity,9692
56779,sedentary behavior,9693
57178,sedentary lifestyle,9694
55332,sedentary time,9696
43082,segmentation,9698
54903,selection,9702
31991,selection bias,9703
57398,selenium,9710
31452,self-care,9715
49496,self-concept,9717
53774,self-control,9718
53060,self-determination,9719
56731,self-determination theory,9720
54627,self-efficacy,9721
56535,self-esteem,9723
51010,self-help,9724
57520,self-management,9727
54855,self-monitoring,9730
56396,self-perception,9732
57700,self-rated health,9733
54245,self-regulation,9734
57217,self-report,9735
38992,self-weighing,9740
19081,semen,9743
57728,sensitivity,9751
56305,sensitivity and specificity,9753
57000,sepsis,9765
57216,serious mental illness,9770
57531,seroma,9771
55510,serotonin,9772
43068,serum,9778
42281,serum cholesterol,9781
34649,serum leptin,9786
53792,serum uric acid,9794
49944,severe asthma,9804
54650,severe mental illness,9806
56242,severe obesity,9807
55992,severity,9808
44067,sevoflurane,9809
57573,sex,9810
57448,sex difference,9811
57586,sex hormone,9812
57503,sex hormone binding globulin,9813
54936,sexual abuse,9819
48787,sexual behavior,9820
56199,sexual dimorphism,9821
42852,sexual dysfunction,9822
57065,sexual function,9823
49780,sexual maturation,9826
53382,sexuality,9829
53557,sh2b1,9831
50239,sheep,9838
57510,shift work,9839
53031,short chain fatty acid,9845
55776,short form-36,9846
34738,short message service,9847
29865,short sleep,9848
36637,short sleep duration,9849
57390,short stature,9850
48478,short-chain fatty acid,9851
43557,shoulder dystocia,9854
48944,sibling,9859
57193,sibutramine,9861
51652,sickness absence,9864
53654,side effect,9868
56307,signal transduction,9874
53801,signaling,9876
57536,simvastatin,9888
44534,singapore,9890
49379,single incision,9892
49838,single incision laparoscopic surgery,9893
57420,single nucleotide polymorphism,9895
31912,single nucleotide polymorphism array,9896
49379,single port access,9899
51477,single-incision laparoscopic surgery,9903
49047,single-nucleotide polymorphism,9907
55816,sirtuin,9913
56590,sirtuin 1,9914
56677,sitagliptin,9915
57285,sitting,9916
56207,situs inversus,9919
44512,six-minute walk test,9921
56695,skeletal muscle,9925
45873,skeletal muscle mass,9926
56379,skin,9929
55077,skinfold,9938
56732,skinfold thickness,9939
57768,sleep,9941
57709,sleep apnea,9942
56160,sleep apnea syndrome,9944
55463,sleep deprivation,9948
56978,sleep disorder,9950
57046,sleep disordered breathing,9951
55340,sleep disturbance,9952
57695,sleep duration,9953
49672,sleep loss,9961
56978,sleep quality,9963
53049,sleep restriction,9964
53554,sleepiness,9966
48091,sleeve,9968
57765,sleeve gastrectomy,9970
53042,slippage,9976
50598,small bowel obstruction,9986
53583,small dense ldl,9988
57390,small for gestational age,9989
52433,small intestine,9992
51913,small-for-gestational age,9995
57785,smoking,10002
52274,smoking cessation,10005
50582,sms,10011
51021,snack food,10014
53590,snacking,10017
55708,snap,10019
55830,snoring,10021
55082,social capital,10029
57624,social class,10031
54609,social cognitive theory,10033
49915,social comparison,10035
57080,social determinant,10040
51793,social ecological model,10047
56394,social environment,10051
54519,social factor,10054
49185,social inequality,10058
53981,social influence,10059
55814,social marketing,10063
34939,social media,10065
41228,social mobility,10066
57784,social network,10068
40372,social relationship,10076
50583,social status,10079
55801,social support,10083
51325,sociodemographic,10092
51969,sociodemographic factor,10094
57391,socioeconomic,10097
31212,socioeconomic disadvantage,10103
57613,socioeconomic factor,10105
55827,socioeconomic position,10107
57754,socioeconomic status,10108
54101,sociology,10110
55813,sodium,10114
54133,sodium/glucose cotransporter 2 inhibitor,10117
56718,soft drink,10118
46038,soluble leptin receptor,10128
20092,somatostatin,10134
44044,sonography,10137
55106,south africa,10142
57370,south asian,10146
52468,south korea,10147
54614,soy,10150
56598,soy protein,10153
54737,soybean,10155
53265,spain,10159
57784,spatial analysis,10162
54849,specificity,10174
54700,spect,10175
56988,spectroscopy,10179
50866,speed,10181
56449,sperm,10182
38875,sphingolipids,10187
48032,spices,10190
54646,spina bifida,10191
55371,spinal cord injury,10194
57261,spine,10196
57611,spirometry,10198
55137,spironolactone,10199
56567,spleen,10202
53765,sport,10213
57523,sports,10216
54312,sr141716,10224
51969,sri lanka,10226
37383,stability,10230
56745,stable isotope,10231
48633,stages of change,10235
51639,staphylococcus aureus,10245
50501,starch,10253
55486,starvation,10255
55364,stat3,10257
56584,statin,10262
57000,statins,10264
39223,statistics,10268
56915,stature,10269
54283,stearoyl-coa desaturase,10272
54283,stearoyl-coa desaturase 1,10273
55909,steatohepatitis,10275
57617,steatosis,10276
56869,stem cell,10278
54880,stemi,10281
39622,stenosis,10282
50428,stent,10283
54044,stents,10284
55870,steps,10287
44105,stereology,10289
41930,stereotypes,10291
57806,steroid,10293
48365,steroid hormones,10294
56106,sterol regulatory element binding protein,10299
40791,sterol regulatory element binding protein 1c,10301
54090,stiffness,10303
55028,stigma,10304
56821,stigmatization,10307
56614,stillbirth,10308
56979,stoma,10313
56494,stomach,10314
44784,strain,10321
57284,strength,10330
57804,strength training,10331
55337,streptozotocin,10332
57200,stress,10334
45647,stress incontinence,10340
47013,stress management,10342
56649,stress urinary incontinence,10348
49934,striatum,10352
39622,stricture,10354
57725,stroke,10355
54913,stroke volume,10362
57372,students,10381
51642,study of health in pomerania,10383
56653,stunting,10385
45901,subarachnoid hemorrhage,10388
55835,subclinical atherosclerosis,10391
23425,subclinical hypothyroidism,10394
56897,subcutaneous,10396
57773,subcutaneous adipose tissue,10397
38714,subjective well-being,10408
55010,sub-saharan africa,10412
55995,substance abuse,10415
55255,substance dependence,10416
36101,substance p,10417
55703,substance use,10418
55355,substance use disorder,10419
42632,substrate oxidation,10421
55718,sucrose,10430
54981,sudden cardiac death,10435
56428,sudden death,10436
57751,sugar,10438
54765,suger sweetened beverage,10443
54542,suicide,10446
57658,sulphonylurea,10449
52810,super obese,10457
50390,super obesity,10458
55321,supermarket,10461
57364,superobese,10464
53471,superoxide,10467
46921,superoxide dismutase,10468
54569,supplement,10471
42643,supplementation,10475
49488,support,10476
57224,suppressor of cytokine signaling 3,10482
57533,surgery,10485
49129,surgical,10487
55000,surgical complication,10488
57634,surgical outcome,10489
33735,surgical procedure,10490
56049,surgical site infection,10492
45788,surgical technique,10493
54179,surgical wound infection,10496
56480,surveillance,10498
56261,survey,10499
54377,survey data,10500
57104,survival,10503
46953,survival analysis,10504
44107,survivors,10505
54509,survivorship,10506
54023,sustainability,10510
42801,sweden,10516
42947,swedish adjustable gastric banding,10517
49506,sweet,10518
50858,swimming,10525
57470,swine,10527
52981,switzerland,10529
54534,sympathetic,10532
53253,sympathetic activity,10533
55599,sympathetic nerve activity,10535
57443,sympathetic nervous system,10536
56789,symptom,10541
55315,synaptic plasticity,10546
56790,syndrome x,10550
48893,synergy,10553
52533,synthesis,10556
57809,systematic review,10561
38201,systemic hypertension,10563
55397,systemic inflammation,10564
55756,systemic inflammatory response syndrome,10566
57805,systemic lupus erythematosus,10567
52397,systems biology,10569
56453,systolic blood pressure,10571
54822,t cell,10573
53536,t lymphocyte,10576
40799,tachycardia,10577
44114,tacrolimus,10579
56453,taiwan,10585
54046,taranabant,10598
56975,taste,10602
42544,taste preference,10605
52967,taste sensitivity,10606
55058,taurine,10610
39378,tax,10613
33563,taxation,10615
56230,tcf7l2,10619
51530,tea,10621
47696,teasing,10627
51332,technique,10629
51282,technology,10631
57624,teenager,10635
40550,telehealth,10637
55222,telemedicine,10638
52794,telemetry,10639
57695,television,10643
57507,telmisartan,10646
33484,telomere,10648
53868,telomere length,10650
55533,temperament,10655
41810,temperature,10657
57549,testosterone,10673
56468,testosterone deficiency,10674
29665,testosterone replacement therapy,10677
47827,tetraplegia,10681
50582,text messaging,10683
56457,tgf,10687
57274,tgr5,10688
52501,thai,10689
55713,thailand,10690
38532,the netherlands,10695
52836,theory,10703
55749,theory of planned behavior,10704
57340,therapeutic drug monitoring,10706
54917,therapeutics,10713
54558,therapy,10714
57273,thermogenesis,10715
49998,thermoregulation,10717
52881,thiamine,10720
51802,thiamine deficiency,10721
57244,thiazolidinedione,10723
54250,thin ideal,10726
51325,thinness,10727
32215,thoracic surgery,10735
46675,thought suppression,10736
51583,three-factor eating questionnaire,10738
53052,thromboembolism,10742
54939,thrombophilia,10743
57764,thromboprophylaxis,10744
57519,thrombosis,10745
42852,thyroid,10750
52205,thyroid cancer,10751
45971,thyroid function,10752
57791,thyroid hormone,10753
57586,thyroid stimulating hormone,10756
51544,thyroxine,10760
51899,time trend,10769
48461,time use,10770
38665,timing,10777
33185,tissue,10779
56339,tissue doppler,10781
46032,tissue doppler imaging,10782
56572,tissue factor,10783
57568,tobacco,10789
41657,tobacco smoking,10794
50335,tobacco use,10795
47974,tolerability,10798
32196,tolerance,10799
54895,toll-like receptor,10801
56216,toll-like receptor 4,10803
57601,tomography,10805
44871,tooth loss,10810
54667,topiramate,10812
53462,total antioxidant capacity,10814
52501,total body fat,10815
54185,total cholesterol,10818
51263,total energy expenditure,10820
56326,total hip arthroplasty,10822
31277,total hip replacement,10823
55217,total knee arthroplasty,10826
57582,total knee replacement,10827
56211,toxicity,10833
56168,toxicology,10834
54571,trace element,10837
55829,tracheostomy,10838
53799,tracking,10840
54687,traditional chinese medicine,10843
48130,traffic,10848
56729,training,10855
45243,trajectory,10856
54413,trans fatty acid,10858
47046,transcription,10865
57426,transcription factor,10866
32715,transcriptome,10868
52775,transcriptomic,10869
57387,transformation,10875
48022,transforming growth factor,10877
31389,transgenerational,10880
56349,transient elastography,10884
49190,translation,10893
54475,translational research,10894
54653,transplant,10900
57657,transplantation,10901
54365,transport,10902
51908,transportation,10903
33168,transtheoretical model,10906
36153,transthoracic echocardiography,10907
39734,transumbilical,10908
55684,trauma,10912
52873,traumatic brain injury,10913
55119,treadmill,10916
57806,treatment,10918
46815,treatment guidelines,10924
57193,treatment outcome,10926
32010,treatment resistance,10929
57375,trend,10937
56886,trial,10942
47890,triazole,10943
45733,triceps skinfold thickness,10947
57616,triglyceride,10953
48811,triglyceride metabolism,10955
39230,trisomy 21,10961
48590,trkb,10964
44017,trunk fat mass,10973
51541,tryptase,10977
36707,tryptophan,10978
56766,tsod,10979
50237,tuberculosis,10981
26024,tumor,10983
57406,tumor necrosis factor alpha,10985
44836,tunisia,10988
45633,turkey,10990
44548,turkish,10991
53672,turkish population,10992
45745,turner syndrome,10994
53590,tv,10995
53640,tv time,10996
53223,tv viewing,10997
57785,twin,10999
37416,twin pregnancy,11000
52185,twin study,11001
52654,two-dimensional gel electrophoresis,11006
57547,type 1 diabetes,11011
15369,type 1 diabetes mellitus,11012
56225,type 2,11013
57792,type 2 diabetes,11014
43917,tyrosine hydroxylase,11018
54883,ubiquitin,11020
46630,uganda,11021
57784,uk,11026
57607,ulcerative colitis,11028
57569,ultrafiltration,11032
54090,ultrasonography,11036
56707,ultrasound,11037
45000,uncontrolled hypertension,11049
50617,uncoupling,11050
54137,uncoupling protein,11051
57663,uncoupling protein 1,11052
54729,uncoupling protein 2,11053
50915,uncoupling protein 3,11054
53073,uncoupling protein-1,11055
51864,underreporting,11061
56653,underweight,11063
54187,unemployment,11068
57174,unfolded protein response,11070
54103,unfractionated heparin,11071
43247,united arab emirates,11080
43675,united kingdom,11081
57080,united states,11082
54370,united states of america,11083
55177,university,11085
53683,university student,11087
42741,unsaturated fatty acid,11089
54543,upper airway,11091
54347,urban,11101
51384,urban health,11108
52648,urban population,11112
48481,urban sprawl,11114
55131,urbanization,11118
57657,uric acid,11123
48283,urinary albumin excretion,11124
57540,urinary incontinence,11127
55038,urinary tract,11128
54310,urinary tract infection,11129
52831,urine,11130
55931,urolithiasis,11132
23692,ursodeoxycholic acid,11133
57061,ursolic acid,11134
55642,us,11136
55869,usa,11139
39309,uterine cancer,11148
53138,uterus,11151
18447,utility,11152
54437,utilization,11153
36382,vaccination,11157
57381,vaccine,11158
55249,vagotomy,11168
41430,vagus,11169
44366,vagus nerve,11170
52746,vagus nerve stimulation,11171
56058,validation,11173
43727,validation study,11174
57802,validity,11175
54018,valproate,11176
56363,valproic acid,11177
51823,valsartan,11178
57340,vancomycin,11183
25730,variability,11185
54536,variation,11189
50971,varicose vein,11190
50327,variety,11191
53022,vascular,11194
55695,vascular access,11195
51939,vascular dementia,11197
55121,vascular disease,11198
55189,vascular dysfunction,11199
57427,vascular endothelial growth factor,11201
57237,vascular function,11204
53550,vascular injury,11207
56891,vascular reactivity,11209
51362,vascular remodeling,11210
44603,vascular resistance,11211
29783,vascular risk factor,11212
29902,vascular smooth muscle cell,11214
35494,vascular stiffness,11215
55099,vasculature,11217
51227,vasoconstriction,11218
56834,vasodilation,11220
38018,vasomotor symptom,11221
57686,vaspin,11224
47097,vat,11225
57057,vegetable,11227
52674,vegetarian diet,11229
38658,vending machine,11232
57290,venous thromboembolism,11235
57788,venous thrombosis,11236
51511,ventilation,11238
54190,ventral hernia,11241
55680,ventral striatum,11244
35705,ventricular fibrillation,11246
56339,ventricular function,11247
47900,ventromedial hypothalamus,11252
53514,vertebral fractures,11256
57735,vertical banded gastroplasty,11257
52579,very low calorie diet,11264
54107,very low density lipoprotein,11265
54583,veteran,11273
51599,victimization,11281
57068,video game,11283
51748,vietnam,11288
57671,vildagliptin,11293
55703,violence,11295
37867,viral hepatitis,11296
57006,virtual reality,11299
45665,virtual screening,11300
55161,visceral,11302
57639,visceral adipose tissue,11305
53362,visceral adiposity,11306
56853,visceral adiposity index,11307
57298,visceral fat accumulation,11309
57499,visceral fat area,11310
57775,visceral obesity,11313
56975,viscosity,11315
57686,visfatin,11317
42109,visual analogue scale,11318
52955,vitamin a,11330
57038,vitamin b12,11333
41669,vitamin c,11335
57761,vitamin d,11336
57035,vitamin d deficiency,11337
57714,vitamin d status,11340
48263,vitamin d supplementation,11341
53104,vitamin e,11343
53467,vitamin k,11344
48045,vitamins,11347
55810,vo2 max,11351
55811,voluntary wheel running,11362
51802,vomiting,11365
48751,voxel-based morphometry,11366
55428,wages,11371
53409,waist,11372
57770,waist circumference,11373
41458,waist circumference change,11374
51806,waist hip ratio,11377
56201,waist to height ratio,11378
57679,waist to hip ratio,11379
42513,waisthip ratio,11381
55869,walkability,11383
57537,walking,11384
54587,wanting,11390
48045,warfarin,11391
54197,wasting,11394
56998,water,11395
52771,wave reflection,11400
51612,wealth,11401
46839,weaning,11402
43106,weekend,11408
57380,weight,11411
55614,weight bias,11413
57668,weight change,11415
54637,weight concern,11416
56711,weight control,11417
38476,weight control behavior,11418
55950,weight cycling,11420
57767,weight gain,11425
53432,weight gain prevention,11427
57792,weight loss,11431
52137,weight loss diet,11433
56464,weight loss failure,11436
53950,weight loss intervention,11438
57317,weight loss maintenance,11439
44310,weight loss program,11442
57317,weight loss surgery,11444
57323,weight loss therapy,11445
54632,weight loss treatment,11446
56820,weight maintenance,11448
57644,weight management,11449
49608,weight misperception,11451
56069,weight perception,11453
56796,weight regain,11458
54441,weight regulation,11459
52847,weight retention,11460
57753,weight status,11464
56103,weight stigma,11465
52329,weight training,11467
56002,well-being,11493
51802,wernicke encephalopathy,11494
55010,west africa,11495
49619,western diet,11500
53529,wheel running,11507
22081,wheeze,11508
57672,wheezing,11509
53620,whey,11510
57237,whey protein,11511
57597,white adipose tissue,11515
49865,white blood cell,11516
53706,white blood cell count,11517
44857,white coat hypertension,11518
54376,white matter,11520
55960,who,11524
49806,whole grain,11528
50326,wic,11536
55252,withdrawal,11543
35422,wnt 10b,11545
56976,wnt signaling,11548
57646,women,11550
57379,women health,11551
51652,work,11553
42893,working memory,11563
57510,workplace,11566
26046,workplace health promotion,11567
56318,worksite,11570
55455,wound complication,11578
52925,wound healing,11580
51566,wound infection,11581
42835,x-ray,11594
43370,y5 receptor,11598
44859,ykl-40,11603
48269,yoga,11604
48402,young,11608
56498,young adult,11610
53033,young children,11613
45195,young patient,11615
53061,young people,11616
53634,young women,11618
57804,youth,11620
57337,zinc,11630
46986,ziprasidone,11636
43484,zonisamide,11637
40826,zucker,11640
57677,zucker diabetic fatty rat,11642
