keyword,id
theaflavin-3,10586
thelarche,10587
theobroma cacao,10588
theoretical,10589
theory,10590
theory of planned behavior,10591
therapeutic drug monitoring,10592
therapeutic effect,10593
therapeutic endoscopy,10594
therapeutic peptide,10595
therapeutic target,10596
therapeutics,10597
therapy,10598
thermogenesis,10599
thermoneutrality,10600
thermoregulation,10601
thiadiazole amide,10602
thiadiazole,10603
thiamine,10604
thiamine deficiency,10605
thiazide diuretic,10606
thiazolidinedione,10607
thigh circumference,10608
thin ideal,10609
thinness,10610
thiodigalactoside,10611
thioredoxin,10612
thirst,10613
thoracic,10614
thoracic gas volume,10615
thought suppression,10616
threat appeals to children,10617
threshold,10618
thromboembolism,10619
thrombophilia,10620
thymectomy,10621
thymol,10622
thyroid,10623
thyroid cancer,10624
thyroid function,10625
thyroid hormone,10626
thyroid hormone receptor,10627
thyroid neoplasm,10628
thyroliberin,10629
tight junction protein,10630
time,10631
time of eating,10632
time of energy intake,10633
time perspective,10634
time trend,10635
time use,10636
time with friend,10637
time-dependent inhibition,10638
time-frequency distribution,10639
time-lag,10640
time-varying effect modeling,10641
timing and sequencing of intervention component,10642
tissue,10643
tissue distribution,10644
tissue doppler,10645
tissue factor,10646
tissue oxygenation,10647
tissue perfusion,10648
tissue-type plasminogen activator,10649
tlgs,10650
tm transmembrane,10651
tumor necrosis factor,10652
tumor necrosis factor alpha,10653
tobacco,10654
tobacco cessation,10655
tobacco control,10656
tobacco product,10657
tobacco smoke,10658
tobacco smoking,10659
tobacco use,10660
tocopherol,10661
toddler,10662
time of flight secondary ion mass spectrometry,10663
tolerability,10664
tolerance to exercise,10665
tomato,10666
tomography,10667
tonga,10668
tonsillitis,10669
toolbox strategy,10670
tooth brushing,10671
tooth loss,10672
total body water,10673
total energy expenditure,10674
total energy intake,10675
total hip arthroplasty,10676
total hip replacement,10677
total inhibin,10678
total joint arthroplasty,10679
total population,10680
total pyy,10681
tourniquet time,10682
toxic chemical,10683
toxicity,10684
toxicology,10685
toy promotion,10686
tracking,10687
tracmor,10688
traditional chinese herbal medicine,10689
traditional diet,10690
traditional food,10691
traditional korean medicine,10692
traf3,10693
traffic,10694
traffic emission,10695
traffic light system,10696
traffic safety,10697
trafficking,10698
training,10699
trajectory,10700
trans fat,10701
transabdominal ultrasound,10702
transaminases,10703
transcranial doppler,10704
transcriptome,10705
transcriptomic,10706
transcutaneous carbon dioxide tension,10707
transcutaneous oxygen tension,10708
transferrin receptor,10709
transformative learning,10710
transforming growth factor-1,10711
transgenerational,10712
transgenic,10713
transgenic mice,10714
transient elastography,10715
transient ischemic attack,10716
transient receptor potential vanilloid type 1,10717
transients and migrant,10718
transition,10719
translation,10720
translational research,10721
transmission,10722
transmission electron microscopy,10723
transnationalism,10724
transplant,10725
transplantation,10726
transportation,10727
transporter,10728
transrepression,10729
transtheoretical model,10730
transvaginal,10731
transvaginal sonography,10732
transvaginal ultrasound,10733
trauma,10734
traumatic brain injury,10735
traumatic dental injuries,10736
travel,10737
treadmill,10738
treadmill walking,10739
treatment,10740
treatment adherence,10741
treatment effectiveness,10742
treatment fidelity,10743
treatment goals,10744
treatment guidelines,10745
treatment preference,10746
treatment response,10747
treatment result,10748
treatment-seeking,10749
treat-to-target,10750
trehalose,10751
tremella fuciformis,10752
thyrotropin releasing hormone,10753
triacylglyceride,10754
triacylglycerol-rich lipoprotein,10755
trial,10756
triazole,10757
tribal community,10758
tricarboxylic acid cycle,10759
triceps skinfold thickness,10760
trichechus manatus latirostris,10761
triclosan,10762
trier social stress test,10763
trigeminal,10764
triglyceride accumulation,10765
triglyceride metabolism,10766
triglyceride-rich lipoprotein,10767
triglycerides to high-density lipoprotein cholesterol ratio,10768
triple therapy,10769
triplet,10770
trisomy 21,10771
triterpene,10772
triticum aestivum,10773
trkb,10774
trocar,10775
troglitazone,10776
transient receptor potential melastatin type 3,10777
transient receptor potential vanilloid type 3,10778
transient receptor potential vanilloid type 4,10779
truncal fat,10780
truncated product method,10781
trunk fat mass,10782
trunk flexion,10783
trunk obesity,10784
trusting relationship,10785
tryptase,10786
tryptophan,10787
tsod,10788
tubing,10789
tumor,10790
tumor size,10791
tunisia,10792
tunisian population,10793
turkey,10794
turkish,10795
turkish population,10796
turner syndrome,10797
tv,10798
tv time,10799
tv viewing,10800
t-wave inversion,10801
twin pregnancy,10802
twin study,10803
twin,10804
twins data,10805
twitter,10806
two-dimensional gel electrophoresis,10807
two-parameter,10808
tyloxapol - induced hypercholesterolemia,10809
type 1,10810
type 2,10811
type 2 diabetes,10812
type 2 diabetes mellitus,10813
type 2 diabetes and obesity,10814
tyrosine hydroxylase,10815
uae,10816
ubiquitin,10817
uncoupling protein,10818
uncoupling protein 3,10819
ugt1a1,10820
u-healthcare,10821
uhplc-ms/ms,10822
uhplc-qtof-ms,10823
uk,10824
ulcer,10825
ulcerative colitis,10826
ulnar neuropathy,10827
ulsco,10828
ultracentrifugation,10829
ultrafiltration,10830
ultrafine particle,10831
ultrasonography,10832
ultrasound,10833
ultrastructure,10834
ultraviolet radiation,10835
umami,10836
umbilical,10837
umbilical hernia,10838
uncertainty,10839
uncinate fasciculus,10840
uncomplicated pregnancy,10841
uncontrolled eating,10842
uncoupling,10843
uncoupling protein-1,10844
uncoupling protein-3,10845
under 7 age group,10846
underestimation,10847
underfeeding,10848
undernutrition,10849
underreporting,10850
underserved,10851
underweight,10852
underweight states,10853
undiagnosed hypertension,10854
unemployment,10855
unemployment rate,10856
unfolded protein response,10857
unfractionated heparin,10858
unhealthy behaviors,10859
unhealthy eating,10860
unintended pregnancy,10861
unintentional injury,10862
uniparental disomy,10863
unipolar depression,10864
united arab emirates,10865
united kingdom,10866
united states,10867
university,10868
unsaturated fatty acid,10869
upper endoscopy,10870
upper extremity vein thrombosis,10871
upper gastrointestinal endoscopy,10872
upper gastrointestinal series,10873
upper gastrointestinal study,10874
upper gastrointestinal symptom,10875
uptake,10876
urban,10877
urban aerosol,10878
urban area,10879
urban environment,10880
urban farming,10881
urban health,10882
urban indian,10883
urban planning,10884
urban poor,10885
urban sprawl,10886
urban women,10887
urbanicity,10888
urbanization,10889
urban-rural childhood disparities in obesity rates,10890
uremia,10891
urethral dilation,10892
urge,10893
uric acid,10894
urinary albumin excretion,10895
urinary clearance,10896
urinary incontinence,10897
urinary tract,10898
urinary tract infection,10899
urine,10900
urocortin,10901
urolithiasis,10902
ursodeoxycholic acid,10903
ursolic acid,10904
urticaria,10905
us,10906
us affiliated pacific island jurisdictions,10907
us chinese immigrants,10908
user experience,10909
user survey,10910
user-centred design,10911
uses and gratifications theory,10912
u-shaped curve,10913
utah,10914
uterine artery,10915
uterine bleeding,10916
uterine cancer,10917
uterine scar,10918
uterovaginal prolapse,10919
uterus,10920
utility,10921
uyghur,10922
uyghur population,10923
uygur,10924
vaccine,10925
vagal activity,10926
vagal afferent neuron,10927
vagal response,10928
vaginal birth after cesarean,10929
vaginal delivery,10930
vaginal surgery,10931
vagus,10932
vagus nerve stimulation,10933
valeriana fauriei,10934
validation,10935
validation study,10936
validity,10937
valproate,10938
valproic acid,10939
value,10940
value of information,10941
vanadium,10942
vanilloid receptor,10943
variability,10944
variable selection,10945
varicose vein,10946
variety,10947
varus,10948
vas,10949
vascular,10950
vascular cognitive impairment,10951
vascular disease,10952
vascular endothelial function,10953
vascular endothelium,10954
vascular imaging,10955
vascular inflammation,10956
vascular injury,10957
vascular marker,10958
vascular reactivity,10959
vascular risk factor,10960
vascular smooth muscle,10961
vascular smooth muscle cell,10962
vascular stiffness,10963
vascular ultrasound,10964
vasculature,10965
vasodilation,10966
vasomotor symptom,10967
vasopressin,10968
vasorelaxation,10969
vaspin,10970
vat,10971
vertical banded gastroplasty,10972
vegan,10973
vegetarian,10974
vegetarianism,10975
vending machine,10976
venography,10977
venous leg ulcer,10978
venous thromboembolism,10979
venous thrombosis,10980
venous thrombosis and embolism,10981
ventilation,10982
ventilatory function,10983
ventilatory threshold,10984
ventral hernia repair,10985
ventral pallidum,10986
ventral striatum,10987
ventricular fibrillation,10988
ventricular function,10989
ventricular hypertrophy,10990
ventricular repolarization,10991
ventromedial nucleus,10992
verapamil,10993
vertical jump,10994
vertical sleeve gastrectomy,10995
vertigo,10996
very low birth weight,10997
very low calorie diet,10998
very low density lipoprotein,10999
very low energy diet,11000
very low-density lipoprotein receptor,11001
very-low-calorie diet,11002
vesicle release,11003
veteran,11004
vglut,11005
vibrant center,11006
vibration,11007
victimization,11008
video manometry,11009
videogame usage,11010
videotape recording,11011
vietnamese,11012
vigna angularis,11013
vigorous,11014
vildagliptin,11015
vinamidinium salt,11016
violence,11017
virtual reality,11018
virtual screening,11019
visceral adipose tissue,11020
visceral adiposity,11021
visceral fat,11022
visceral fat removal,11023
visceral fat thickness,11024
visceral white adipose tissue,11025
viscosity,11026
viscous,11027
visual imagery,11028
visual method,11029
visual perception,11030
visual probe task,11031
visually-impaired,11032
visual-motor integration,11033
vitaceae,11034
vitality,11035
vitality message,11036
vitamin,11037
vitamin a,11038
vitamin a deficiency,11039
vitamin b1,11040
vitamin b12,11041
vitamin d,11042
vitamin d status,11043
vitamin d supplementation,11044
vitamin deficiency,11045
vitamin e,11046
vitamin k2,11047
vitamin replacement,11048
vitamins,11049
vitis thunbergii var taiwaniana,11050
vitisin a,11051
vitisin b,11052
very low density lipoprotein secretion,11053
very low density lipoprotein triglyceride,11054
vo2 max,11055
voglibose,11056
voice,11057
volatile organic compound,11058
volition,11059
volleyball,11060
volume,11061
volumetric assessment,11062
voluntary exercise,11063
voluntary running,11064
voluntary wheel running,11065
volunteer,11066
volvulus,11067
voxel-based morphometry,11068
vsterbotten intervention program,11069
vulva,11070
vw,11071
wages,11072
waist,11073
waist circumference,11074
waist girth,11075
waist to height ratio,11076
waist to hip ratio,11077
waisthip ratio,11078
waist hip height ratio,11079
waking,11080
walkability,11081
walking,11082
walking cadence,11083
walking prescription,11084
walking school bus,11085
walking test,11086
walking to school,11087
wanting,11088
warfarin,11089
warning sign,11090
wasting,11091
water intake,11092
water maze,11093
water/fat imaging,11094
water-holding capacity,11095
wave reflection,11096
wealth,11097
weaning,11098
wear-time,11099
weather,11100
website,11101
weekday,11102
weekend,11103
weighing,11104
weight,11105
weight acceptance,11106
weight bias,11107
weight change,11108
weight control,11109
weight control behavior,11110
weight controllability belief,11111
weight cycling,11112
weight dissatisfaction,11113
weight feedback,11114
weight fluctuation,11115
weight framing,11116
weight gain and loss,11117
weight gain prevention,11118
weight gain program,11119
weight importance,11120
weight loss,11121
weight loss compound,11122
weight loss diet,11123
weight loss drug,11124
weight loss failure,11125
weight loss intervention,11126
weight loss maintenance,11127
weight loss outcome,11128
weight loss resistance,11129
weight loss surgery,11130
weight loss therapy,11131
weight loss treatment,11132
weight loss walking economy,11133
weight maintenance,11134
weight management program,11135
weight misperception,11136
weight outcomes,11137
weight perception,11138
weight reducing,11139
weight reduction strategy,11140
weight regain,11141
weight retention,11142
weight salience,11143
weight satisfaction,11144
weight self-efficacy,11145
weight status,11146
weight tracking,11147
weight training,11148
weighted linear regression,11149
weight-loss behavior,11150
weight-loss intention,11151
weight-loss success,11152
weight-loss supplement,11153
weight-reducing diet,11154
weight-related abuse,11155
weight-related teasing,11156
weigrowth hormonet,11157
weigrowth hormonet loss,11158
weigrowth hormonet loss surgery,11159
weigrowth hormonet loss treatment,11160
weigrowth hormonet management,11161
weigrowth hormonet regain,11162
weigrowth hormonet status,11163
well-being,11164
wernicke encephalopathy,11165
west africa,11166
west african,11167
west azerbaijan,11168
western blot,11169
western diet,11170
western-style diet,11171
wheat roti,11172
wheat sprout,11173
wheel running,11174
wheeze,11175
wheezing,11176
whey,11177
whey protein,11178
whey protein concentrate,11179
whiplash injuries,11180
white,11181
white adipose tissue,11182
white blood cell,11183
white blood cell count,11184
white coat hypertension,11185
white matter,11186
white rice,11187
whiteness,11188
whites,11189
who,11190
who step wise,11191
who sugar guideline,11192
whole organ magnetic resonance imaging score,11193
whole-body vibration,11194
whole-grain bread,11195
whole-grain food,11196
whole-of-society,11197
whoqol-bref,11198
who-world health organization,11199
wic,11200
wild vegetable,11201
williams-beuren syndrome,11202
willingness to pay,11203
wistar rat,11204
withania somnifera,11205
withdrawal,11206
wnt signaling,11207
wnt signalling,11208
wnt catenin,11209
wnt catenin pathway,11210
women,11211
women health,11212
wood ear mushroom,11213
work ability,11214
work history,11215
work of breathing,11216
work productivity,11217
work stress,11218
worker,11219
workforce,11220
working hours,11221
working memory,11222
work-life stress,11223
workplace,11224
worksite,11225
worksite intervention,11226
worksite weight loss intervention,11227
workstation,11228
world region,11229
world sports power,11230
wound dehiscence,11231
wound healing,11232
wound infection,11233
wtc,11234
x chromosome,11235
xanthigen,11236
xanthine oxidase,11237
xanthohumol,11238
xanthones,11239
xenical,11240
xenoestrogen,11241
xestospongia testudinaria,11242
xylocarpus granatum,11243
y chromosome microdeletions,11244
y1 receptor,11245
y5 receptor,11246
yale food addiction scale,11247
yamax pedometer,11248
yaquis,11249
yerba mate,11250
yoga,11251
yoghurt,11252
yohimbine,11253
yoshinone,11254
young,11255
young adolescent,11256
young adult,11257
young adulthood,11258
young children,11259
young patient,11260
young people,11261
young schema questionnaire-short form,11262
young women,11263
youngia denticulata,11264
youth,11265
youth obesity,11266
youth or adolescent,11267
youth self-report questionnaire,11268
youth/emergent adulthood,11269
zinc-alpha2-glycoprotein,11270
zucker diabetic fatty rat,11271
zebrafish,11272
zimbabwe,11273
zinc supplementation,11274
zingiber officinale,11275
zip code,11276
zp,11277
z-score hyperandrogenism,11278
zucker,11279
zucker diabetic fatty,11280
zumba,11281
 carbohydrate restricted,11282
sprague-dawley,11283
11-hsd2,11284
16p112,11285
2009 pandemic influenza a,11286
21-hydroxylase deficiency,11287
2d-dige,11288
2-de,11289
3-isobutyl-1-methylxanthine,11290
3t3-l1 preadipocytes,11291
55ct polymorphism of UCP3 gene,11292
5a-reductase,11293
a1c,11294
abdominal compartment syndrome,11295
abdominal echography,11296
abdominal magnetic resonance imaging,11297
abdominal obesity metabolic syndrome,11298
abdominoperineal resection,11299
aberrant Crypt Foci,11300
aboriginal people,11301
abortion,11302
abscess,11303
accelerator hypothesis,11304
acetabular fracture,11305
achievement,11306
acne inversa,11307
acne vulgaris,11308
acquired immunodeficiency syndrome,11309
acrochordon,11310
acs,11311
actical,11312
action plan,11313
activity level,11314
activity space,11315
acupressure,11316
acute abdomen,11317
acute heart failure,11318
acute myeloid leukemia,11319
acylcarnitine,11320
acyl-coa oxidase,11321
ad36,11322
ada,11323
adalimumab,11324
addison disease,11325
adenoma,11326
adipocyte fatty acid-binding protein,11327
adipocyte-derived relaxing factor,11328
adiponutrin,11329
adipose mass,11330
adipose tissue blood flow,11331
adipose-derived hormone,11332
adiposis dolorosa,11333
adiposopathy,11334
adjuvant,11335
adjuvant chemotherapy,11336
adolescent behavior,11337
adolescent male,11338
adolescent nutrition,11339
adrenal adenoma,11340
adrenal tumor,11341
adulteration,11342
advanced glycation,11343
advanced glycation endproduct,11344
adverse outcome,11345
afabp,11346
afro-caribbean,11347
after-school program,11348
age factor,11349
age-period-cohort analysis,11350
aggression,11351
air travel,11352
airflow obstruction,11353
airway hyperreactivity,11354
airway management,11355
alcohol intake,11356
alcoholic beverage,11357
all,11358
allele,11359
allergic disease,11360
allergic rhinitis,11361
aloe vera,11362
alpinia galanga,11363
alternate day fasting,11364
ambivalence,11365
american society for metabolic and bariatric surgery,11366
amerindian,11367
aminoglycoside,11368
amylase inhibitor,11369
ancestry informative marker,11370
androgen deprivation therapy,11371
androgenetic alopecia,11372
android obesity,11373
aneuploidy,11374
angelman syndrome,11375
angiogenic factor,11376
angiopoietin-like protein 4,11377
angiotensin 2 type 1 receptor blocker,11378
angiotensinase c,11379
angiotensin-converting enzyme,11380
animal protein,11381
animal proteomic,11382
ankle,11383
ankle brachial index,11384
ankle fracture,11385
anthropometric indicator,11386
antidepressant medication,11387
antidiabetic drug,11388
antihyperglycaemic agent,11389
antihypertensive treatment,11390
anti-inflammatory,11391
anti-lipase activity,11392
anti-obesity activity,11393
antiphospholipid antibody,11394
antiplatelet agents,11395
antipsychotic medication,11396
antiviral,11397
aortic arch,11398
aortic dissection,11399
aortic valve replacement,11400
apgar score,11401
apnea index,11402
app,11403
appetite suppressants,11404
arc,11405
arch index,11406
ards,11407
area postrema,11408
area under the curve,11409
arm fat area,11410
aromatase inhibitor,11411
arterial elasticity,11412
arterial thrombosis,11413
artery resistance,11414
artifact,11415
artificial respiration,11416
artificial selection,11417
as160,11418
asa,11419
ascites,11420
asmbs,11421
asthma phenotype,11422
asthma severity,11423
atf3,11424
atf4,11425
atf6,11426
atherosclerotic risk,11427
atopic asthma,11428
atpiii,11429
atrophic gastritis,11430
atypical antipsychotic,11431
autoimmune diseases,11432
autoimmune thyroiditis,11433
autonomic neuropathy,11434
aversion,11435
azoospermia,11436
bacteremia,11437
bacterial infection,11438
bardet biedl syndrome,11439
bedtime,11440
behavior problems,11441
behavioral genetic,11442
behavioral disorder,11443
behavioral phenotype,11444
behavioral satiety sequence,11445
belviq,11446
benefit-risk assessment,11447
bengalee,11448
benzodiazepine sulfonamide,11449
beta cell mass,11450
beta-blocker,11451
betulinic acid,11452
bf,11453
bi 10773,11454
binding,11455
biochemical recurrence,11456
biochemistry,11457
biodistribution,11458
bioelectric impedance,11459
bioimpedance analysis,11460
biological therapy,11461
bivariate,11462
blood cells,11463
blood transfusion,11464
blood viscosity,11465
bodies,11466
body cell mass,11467
body condition score,11468
body contouring surgery,11469
body fat content,11470
body image assessment,11471
body image perception,11472
body weight control,11473
body-mass-index,11474
body-weight,11475
bone health,11476
bone marrow,11477
bone mineralization,11478
bone morphogenetic proteins,11479
border health,11480
borderline personality disorder,11481
brachydactyly,11482
brain ischemia,11483
brain structure,11484
brain tumors,11485
brain-pull,11486
breakfast consumption,11487
breaks in sedentary time,11488
breast cancer incidence,11489
breast cancer risk,11490
breast reconstruction,11491
breast size,11492
breslow thickness,11493
bronchial hyperresponsiveness,11494
bronchial hyper-responsiveness,11495
bronchiolitis,11496
bronchoalveolar lavage,11497
brs-3,11498
bsa,11499
burn,11500
butter,11501
butyrylcholinesterase,11502
c elegans,11503
cad risk factor,11504
caenorhabditis elegan,11505
caffeoylquinic acid,11506
calcaneus,11507
calcium channel blocker,11508
calcium supplement,11509
calculi,11510
calculus,11511
calorie intake,11512
canadian,11513
cancer cachexia,11514
candida,11515
cannabinoid receptor gene,11516
cannabinoid-1 receptor,11517
capillaries,11518
captopril,11519
car,11520
carbohydrate response element binding protein,11521
carcinoembryonic antigen,11522
cardiac catheterization,11523
cardiac failure,11524
cardiac imaging,11525
cardiac mass,11526
cardiac transplant,11527
cardiac transplantation,11528
cardio-metabolic risk,11529
cardiovascular anomaly,11530
cardiovascular death,11531
cardiovascular disorder,11532
cardiovascular morbidity,11533
cardiovascular reactivity,11534
cardiovascular risk assessment,11535
cardiovascular risk reduction,11536
cardiovascular risk,11537
cardiovascular screening,11538
cardiovascular-disorder,11539
care,11540
case management,11541
case study,11542
caspase-3,11543
castration,11544
causation,11545
cause-specific mortality,11546
caveolin,11547
cb1 antagonist,11548
cd,11549
cd4,11550
cd40,11551
cd40l,11552
cell autoimmunity,11553
cell size,11554
centenarian,11555
central fat,11556
central fatness,11557
central precocious puberty,11558
central venous catheter,11559
ceramides,11560
cerebrovascular disorder,11561
chagas disease,11562
checklist,11563
chemotaxis,11564
cheonggukjang,11565
chest pain,11566
child bmi,11567
child nutrition disorder,11568
childhood adiposity,11569
childhood diabete,11570
childhood disease,11571
childhood nutrition,11572
children with special health care needs,11573
chinese medicine,11574
chinese men,11575
chinese patient,11576
chiropractic,11577
cholangiocarcinoma,11578
cholangitis,11579
cholecystolithiasis,11580
chop,11581
chromosome,11582
chromosome deletion,11583
chronic daily headache,11584
chronic disease management,11585
chronic hepatitis b,11586
chronic liver diseases,11587
chronic myeloid leukemia,11588
chronic non-communicable disease,11589
chronic pancreatitis,11590
chronic renal disease,11591
chronic rhinosinusitis,11592
chronobiology,11593
chrysophanol,11594
church,11595
cidea,11596
cidec,11597
cigarette price,11598
cigarette tax,11599
cimicifuga racemosa,11600
cinnamon,11601
class 3 obesity,11602
clinical audit,11603
clinical characteristic,11604
clinical epidemiology,11605
clinical picture,11606
clinical practice guideline,11607
clonidine,11608
cloning,11609
clostridia,11610
clostridium difficile,11611
co2 emissions,11612
coactivator,11613
coagulopathy,11614
cockcroft-gault,11615
coenzyme q 10,11616
coenzyme q10,11617
cognitive behavioural therapy,11618
cognitive development,11619
cognitive functions,11620
coh1,11621
colectomy,11622
colesevelam,11623
colorectal,11624
colorectal neoplasia,11625
colorectal neoplasm,11626
combined oral contraceptives,11627
commercial,11628
communities,11629
community approach,11630
community health center,11631
community health promotion,11632
community interventions,11633
community-based study,11634
comparative genomic,11635
comparison,11636
competition,11637
complement,11638
complexity,11639
computed tomography angiography,11640
computed tomography coronary angiography,11641
concern,11642
conditional knockout mice,11643
conditioned taste aversion,11644
congenital anomaly,11645
consanguinity,11646
consultation,11647
consumers,11648
contamination,11649
continental population group,11650
contraindication,11651
contrave,11652
control group,11653
conversion rate,11654
co-occurrence,11655
coping style,11656
copy number variation,11657
core temperature,11658
corn oil,11659
coronary arteries,11660
coronary ct angiography,11661
corpus luteum,11662
cortical bone,11663
cosmetic surgery,11664
cost-of-illness,11665
costs of care,11666
cost-utility analysis,11667
covariance analysis,11668
cresty neck,11669
critical period,11670
critically ill patients,11671
croatian adult health survey,11672
crohn disease,11673
crossover design,11674
crp gene,11675
cryptogenic cirrhosis,11676
cryptorchidism,11677
crystal structure,11678
cuba,11679
cumulative risk,11680
customised birthweight centile,11681
cutoff,11682
cut-off point,11683
cvd risk,11684
cvd risk factor,11685
cystic fibrosis,11686
cytochrome p450 isoform 4a1,11687
cytomegalovirus,11688
da vinci,11689
dabigatran,11690
daidzein,11691
dbp,11692
d-chiro-inositol,11693
debridement,11694
deep-vein thrombosis,11695
dehp,11696
dehydroepiandrosterone sulfate,11697
demographic factors,11698
depot-medroxyprogesterone acetate,11699
dercum disease,11700
desacyl ghrelin,11701
des-acyl ghrelin,11702
destination therapy,11703
dexamethasone suppression test,11704
dgat-1,11705
dgat-1 inhibitor,11706
dgge,11707
diabetes diagnosis,11708
diabetic complication,11709
diagnostic,11710
diagnostic and prognostic application,11711
diaphragmatic hernia,11712
diet assessment,11713
dietary approaches to stop hypertension,11714
dietary counselling,11715
dietary diversity score,11716
dietary factor,11717
dietary intakes,11718
dietary proteins,11719
diet-resistant,11720
differential gene expression,11721
difficult airway,11722
difficult intubation,11723
diffuse idiopathic skeletal hyperostosis,11724
dihydrotestosterone,11725
dilated cardiomyopathy,11726
dioxin,11727
dipeptidyl peptidase-4 inhibitor,11728
direct renin inhibitor,11729
disease management,11730
disease risk,11731
dish,11732
disorders of excessive somnolence,11733
dispositional optimism,11734
distensibility,11735
diurnal variation,11736
diverticulosis,11737
divorce,11738
dlpfc,11739
docetaxel,11740
dose,11741
dose response,11742
double burden,11743
doubly labelled water,11744
doxycycline,11745
dpp-4 inhibitor,11746
drop-out,11747
dropouts,11748
drospirenone,11749
drug effects,11750
drug interaction,11751
drug mechanism,11752
drug metabolism,11753
drug toxicity,11754
drug use,11755
dsm-5,11756
dubai,11757
duchenne muscular dystrophy,11758
duodenojejunal bypass,11759
dynamical system,11760
dysfunction,11761
dysglycaemia,11762
dyspnoea,11763
early breast cancer,11764
early childhood caries,11765
early diagnosis,11766
early infancy,11767
eating pathology,11768
eating self-regulation,11769
echocardiogram,11770
ecmo,11771
ecological systems theory,11772
ecology,11773
economic,11774
economic evaluation,11775
educational intervention,11776
effect modification,11777
e-health,11778
elaidic acid,11779
elderly women,11780
electrocardiogram,11781
electroconvulsive therapy,11782
elementary,11783
elementary schoolchildren,11784
e-mail,11785
embolism,11786
emergency contraception,11787
emergency medical service,11788
emergency surgery,11789
emodin,11790
emotional health,11791
empowerment,11792
encouragement,11793
endocrine disorder,11794
endocrine disrupting chemicals,11795
endocrine disruptors,11796
endolumenal surgery,11797
endometrioid adenocarcinoma,11798
endoscopic,11799
endoscopic ultrasound,11800
endostatin,11801
endotracheal intubation,11802
endovascular aneurysm repair,11803
end-stage kidney disease,11804
endurance exercise,11805
energy balance-related behavior,11806
energy cost,11807
energy efficiency,11808
energy gap,11809
energy requirement,11810
enteroinsular axis,11811
enterotypes,11812
environmental,11813
environmental determinant,11814
environmental exposure,11815
environmental justice,11816
environmental risk factor,11817
environmental tobacco smoke,11818
enzyme inhibitor,11819
epic,11820
epicardial fat thickness,11821
epidemiologic measurement,11822
epidemiologic study,11823
epidemiological method,11824
epidemiological transition,11825
epidural space,11826
epoxyeicosatrienoic acid,11827
equipment,11828
er,11829
erectile function,11830
erythrocyte deformability,11831
erythropoietin,11832
esophageal,11833
esophagectomy,11834
estrogen action,11835
estrogen deficiency,11836
estrogen receptor beta,11837
estrogen receptors,11838
etanercept,11839
ethinylestradiol,11840
ethnic,11841
euglycaemic-hyperinsulinaemic clamp,11842
european prospective investigation into cancer and nutrition,11843
evaluation methods,11844
evidence-based policy,11845
excess abdominal fat,11846
excess skin,11847
excess weight loss percentage,11848
exercise blood pressure,11849
exercise/physical activity,11850
experiential avoidance,11851
experimental models of bariatric surgery,11852
experimental pharmacology,11853
extracellular fluid volume,11854
f2-isoprostane,11855
familial,11856
familial history of obesity,11857
familial hypercholesterolemia,11858
familial hypobetalipoproteinemia,11859
family factor,11860
family history of type 2 diabetes,11861
family intervention,11862
family-centered intervention,11863
fast food restaurant,11864
fast-food,11865
fast-track surgery,11866
fat balance,11867
fat mass and obesity associated gene,11868
fat pad,11869
fat reduction,11870
fat taxes,11871
fatality,11872
fatty acid intake,11873
fatty acid translocase,11874
fear,11875
feedback control,11876
female obesity,11877
female sexual dysfunction,11878
femoral artery,11879
fetal adiposity,11880
fetal growth retardation,11881
fetuin-a,11882
fgf21,11883
fibre,11884
fibroblast growth factor 23,11885
fibula,11886
fiji,11887
first trimester,11888
first-trimester screening,11889
fitnessgram,11890
fluorescence in situ hybridization,11891
flutamide,11892
fmi,11893
food and nutrition education,11894
food branding,11895
food choices,11896
food company,11897
food expenditure,11898
food frequency,11899
food label,11900
food labelling,11901
food neophobia,11902
food product,11903
food safety,11904
food stamps,11905
food system,11906
food variety,11907
foodscape,11908
foot structure,11909
footwear,11910
force,11911
forced expiratory volume,11912
forced oscillation technique,11913
forecasting,11914
forensic anthropology,11915
formula diet,11916
foxo,11917
fractional anisotropy,11918
fracture risk,11919
fracture toughness,11920
framingham risk,11921
framingham study,11922
fraxinus rhynchophylla,11923
free androgen index,11924
frequency,11925
fsgs,11926
fsh,11927
fuel consumption,11928
functional fitness,11929
fundamental movement skill,11930
gallstone ileus,11931
gastric volume,11932
gastro-esophageal reflux,11933
gastrointestinal peptide,11934
gastrointestinal transit,11935
gastro-oesophageal reflux,11936
gastro-oesophageal reflux disease,11937
gata,11938
gckr,11939
gelatinase,11940
gene expression profiles,11941
gene-by-environment interaction,11942
general,11943
general anaesthesia,11944
genetic marker,11945
genetic obesity,11946
genetic risk factor,11947
genome-wide association,11948
genotype-phenotype,11949
gensini score,11950
geographic variation,11951
geriatric,11952
geriatric assessment,11953
germ cell tumor,11954
gi,11955
giant cell arteritis,11956
glibenclamide,11957
glidescope,11958
glioblastoma,11959
globesity,11960
glomerulonephritis,11961
glomerulus,11962
glp-1 receptor agonist,11963
glucagon-like peptide 2,11964
glucocorticoid metabolism,11965
glucokinase activator,11966
glucose intolerance screening,11967
glucose level,11968
glut,11969
glyburide,11970
glycaemic response,11971
glycaemic variability,11972
glycemic homeostasis,11973
glycerol-3-phosphate dehydrogenase,11974
glycopeptides,11975
glycosuria,11976
gnas,11977
