article_id,keyword,key_id
120897,atrial fibrillation,1251
120898,atherosclerosis,1142
120899,cardiac surgery,2158
120899,coronary artery disease,3448
120899,coronary artery bypass grafting,2014
120900,craniofacial,3584
120900,craniofacial structure,3600
120900,heritability,6248
120901,berlin,1536
120901,stop,12963
120903,obstructive,9918
120903,neck,14691
120904,bipolar disorder,1651
120904,emotional reactivity,4687
120905,autonomic dysfunction,1360
120906,aldosterone,609
120906,continuous positive,3352
120906,hyperaldosteronism,6533
120906,hypoxemia,6713
120906,resistant hypertension,14222
120907,leptin,7769
120907,endothelial function,4756
120908,muscle,9097
120908,soft palate,16226
120908,snoring,16381
120909,renal denervation,15121
120909,hypertension,6451
120910,pulmonary embolism,11514
120911,fluid displacement,5406
120912,lung,8065
120912,arousal threshold,1103
120913,insulin,7102
120913,glucose,5850
120913,glycated hemoglobin,5880
120913,sleep,12542
120914,stop-bang,12966
120915,sleepiness,12700
120915,rehabilitation,11835
120915,metabolic syndrome,8583
120915,diet,4082
120916,atherosclerosis,1142
120916,cardiovascular risk factor,2263
120917,cytokine,3723
120917,inflammation,6984
120917,periodontal disease,10665
120917,pathogenesis,10510
120917,saliva,14580
120918,vegf,13715
120918,metabolic syndrome,8583
120919,troponin,14410
120920,veteran,16080
120920,positive airway pressure,11086
120920,race-ethnicity,11644
120920,functional outcome,5585
120920,adherence,389
120921,children,2656
120922,heart rate recovery,6142
120922,exercise test,5034
120923,power spectral analysis,11179
120923,time-frequency analysis,13340
120924,risk assessment,14363
120924,exercise test,5034
120924,exercise tolerance,5038
120925,sleep,12542
120925,patient satisfaction,14427
120926,children,2656
120929,photoplethysmography,10836
120930,sleep,12542
120930,body fat composition,1767
120931,length of stay,7764
120931,obstructive/surgery,14458
120932,logistic regression,7945
120932,feature extraction,5242
120932,decision tree algorithm,3818
120933,pulmonary function test,15543
120933,rheumatoid arthritis,12170
120934,snoring,16381
120934,tongue base surgery,15638
120935,floppy eyelid syndrome,5383
120935,glaucoma,5807
120937,hypertension,6451
120937,resistant hypertension,14222
120938,insulin resistance,7105
120939,enuresis,4811
120939,bladder,1677
120939,adenoidectomy,362
120939,tonsillectomy,13395
120941,sympathetic activity,13131
120941,sleepiness,12700
120942,prevalence,11299
120942,oral appliance therapy,10139
120942,body position,1775
120943,cardiovascular event,2236
120943,outcome,10266
120943,stent,16449
120944,positive airway pressure therapy,15019
120944,epilepsy,4851
120945,tonsillectomy,13395
120947,intracranial hypertension,7256
120948,thai,13254
120948,oral appliance,15334
120949,myocardial infarction,9177
120949,hypoxia,6716
120950,narcolepsy,9240
120950,meta analysis,8558
120951,left atrium,7721
120951,man,8210
120952,excessive daytime sleepiness,4522
120952,automobile crash,1347
120952,accident risk,189
120952,driving,4345
120953,coronary blood flow,3454
120953,acetylcholine,208
120953,endothelial dysfunction,4754
120954,obstructive,9918
120955,inflammation,6984
120956,mandibular advancement device,8227
120956,continuous positive airway pressure mask,3362
120957,brainstem,1878
120957,stroke,12980
120958,hypoxia,6716
120962,children,2656
120962,septoplasty,12405
120962,nasal valve,9344
120963,saliva,14580
120963,stress,12974
120963,child,2635
120963,cortisol,3504
120965,post-traumatic stress disorder,11490
120966,prevention,11307
120966,weight loss,13880
120966,follow-up,5430
120967,coronary artery disease,3448
120969,circadian rhythm,2840
120969,intermittent hypoxia,7176
120969,minute ventilation,8785
120970,pediatrics,14014
120971,hypoxemia,6713
120974,rural,12273
120974,snoring,16381
120974,socioeconomic,14310
120975,obstructive,9918
120975,epidemiology,4836
120976,retinal nerve fiber layer,12114
120977,questionnaire,11626
120977,predictive value of test,11214
120978,prevalence,11299
120978,coronary artery disease,3448
120979,differential evolution,4105
120979,knowledge extraction,7498
120979,real time monitoring,11741
120979,wearable sensor,15539
120981,safety,12284
120981,sedation,802
120981,propofol,11384
120981,midazolam,8690
120981,fentanyl,5268
120981,adverse event,463
120981,analgesia,770
120983,continuous positive airway pressure titration,3367
120983,chronic opioid,2770
120983,complex sleep apnea,3161
120984,glaucoma,5807
120984,intraocular pressure,7274
120985,paradoxical insomnia,10442
120985,self-report,14918
120985,subjective,13008
120986,sleepiness,12700
120986,driving,4345
120986,diagnosis,4004
120987,bradycardia,1832
120987,minute ventilation,8785
120989,urinary catecholamine,15240
120989,arterial hypertension,1125
120991,disparity,4223
120991,ethnicity,4964
120991,stroke,12980
120992,surgery,14408
120992,hypersomnia,6581
120992,insomnia,7050
120992,cancer,2047
120993,atherosclerosis,1142
120993,epidemiology,4836
120993,ultrasonography,16014
120994,hypertension,6451
120994,blood pressure variability,1733
120995,echocardiography,4498
120995,tissue doppler,13348
121002,adenoidectomy,362
121002,diathermy,4075
121002,complication,3175
121003,intermittent hypoxia,7176
121003,paediatric obstructive sleep apnea,10364
121004,morbid,8895
121004,bypass,2003
121005,hypercapnia,6539
121005,hyperoxia,6574
121005,patient,10518
121006,occupational health,14468
121006,job stress,7417
121007,ares,1080
121007,pregnancy,11230
121008,upper airway diameter,13638
121009,traumatic brain injury,13483
121009,sleep,12542
121010,exhaled nitric oxide,5048
121011,sleep quality,14537
121012,type 1 diabetes mellitus,15707
121016,respiratory sleep disorder,12052
121016,intraoral device,7282
121016,mandibular advancement device,8227
121017,asthma,1198
121017,child,2635
121017,sleep,12542
121018,primary snoring,11332
121019,positive airway pressure,11086
121019,telemedicine,14643
121019,telehealth,13215
121019,home sleep testing,6387
121020,sleep apnea,1020
121020,sleep architecture,12576
121021,robotic surgery,12230
121021,tongue base,14838
121022,sleep,12542
121023,snoring,16381
121023,palatoplasty,14073
121023,pharyngoplasty,14843
121026,multiple sclerosis,8991
121026,sleep,12542
121026,fatigue,5223
121026,insomnia,7050
121027,tonsillectomy,13395
121027,uvulopalatoplasty,13971
121028,home sleep testing,6387
121030,complication,3175
121030,obstructive sleep,14816
121031,nasal obstruction,9312
121031,snoring,16381
121032,sleepiness,12700
121032,sleep problem,12654
121032,epworth sleepiness scale,4879
121032,epilepsy,4851
121034,periodic breathing,10649
121035,hypoxemia,6713
121035,cardiovascular function,2237
121036,bronchoscopy,1961
121036,adenoidectomy,362
121036,obstructive,9918
121036,sleep,12542
121036,tonsillectomy,13395
121037,infant,6950
121037,infant sleep apnea,6960
121038,behaviour,1513
121038,sleep,12542
121038,physical activity,10848
121040,time factor,13334
121041,positional therapy,11080
121041,behaviour,1513
121043,2,22
121044,hirschprung disease,6319
121044,phox2b,10837
121044,neuroblastoma,9476
121045,snoring,16381
121048,drowsiness,4368
121049,pregnancy,11230
121050,pulmonary rehabilitation,11527
121050,sleep respiratory disorder,16425
121051,conversion,3411
121051,atrial fibrillation,1251
121052,arteriosclerosis,1138
121052,hypoxia,6716
121052,hypertension,6451
121054,coronary artery disease,3448
121054,myocardial infarction,9177
121055,mortality,8926
121055,overlap syndrome,15452
121056,sleep,12542
121056,atrial fibrillation,1251
121057,sleep medicine,12627
121058,sleep,12542
121058,diabetes,3983
121058,circadian rhythms,2846
121058,glucose metabolism,5857
121059,tracheotomy,14395
121059,morbidly obese,8900
121061,morphology,8920
121061,retropalatal region,12134
121061,snoring,16381
121062,tonsillectomy,13395
121062,hemorrhage,6216
121063,frontal lobe,5541
121064,baroreceptor sensitivity,1467
121064,snoring,16381
121065,cephalometric,2451
121065,mandibular advancement device,8227
121066,mallampati score,8198
121067,cerebral hemodynamic,2473
121067,carotid atherosclerosis,2289
121067,ultrasound,15925
121068,obstructive lung disease,14714
121068,asthma,1198
121068,chronic obstructive pulmonary disease,2766
121069,classification,2872
121069,obstructive,9918
121069,tonsillectomy,13395
121070,epilepsy,4851
121071,mandibular advancement device,8227
121072,mandibular advancement device,8227
121072,effectiveness,4560
121072,adherence,389
121073,hypoglossal nerve,6651
121073,phenotyping,10821
121075,endothelial dysfunction,4754
121075,baroreflex sensitivity,1473
121076,breathing,1906
121076,cephalometric,2451
121076,children,2656
121076,hyoid bone,6519
121078,genioglossus,5741
121078,animal model,855
121078,sleep,12542
121079,tonsillectomy,13395
121079,weight gain,15613
121079,body weight,1783
121080,neonatal,14221
121083,tracheostomy,15421
121083,child,2635
121084,nocturnal enuresis,15426
121084,refractory,11810
121086,tracheostomy,15421
121086,distraction osteogenesis,4240
121088,critical illness,3639
121088,hospitalization,6431
121088,sleep deprivation,12586
121089,malocclusion,8202
121089,child,2635
121092,australia,1299
121092,longitudinal study,7975
121092,medicare,8471
121093,hypertension,6451
121093,diabetes,3983
121093,renal sympathetic denervation,11896
121095,polysomnography,15185
121095,oral appliance,15334
121095,compliance,3166
121095,mandibular advancement devices,8229
121095,epworth,4875
121096,genioglossus,5741
121096,dronabinol,4363
121096,serotonin,15510
121100,diagnostic,4016
121101,cross-sectional study,3661
121102,hypersomnia,6581
121102,fatigue,5223
121102,sleepiness,12700
121102,narcolepsy,9240
121104,pfeiffer syndrome,10737
121104,crouzon syndrome,3667
121104,apert syndrome,995
121105,respiratory failure,11996
121105,overlap syndrome,15452
121106,pediatrics,14014
121106,tonsillectomy,13395
121107,sleep,12542
121107,anxiety,957
121107,depression,3923
121107,insomnia,7050
121108,hypoglossal nerve,6651
121108,physical activity,10848
121108,neural stimulation,15208
121109,pregnancy,11230
121109,insomnia,7050
121110,depression,3923
121110,anxiety,957
121110,anemia,811
121110,systemic inflammation,13974
121111,sarcoidosis,12305
121111,fatigue,5223
121112,congenital central hypoventilation syndrome,2371
121112,chemoreceptor,2594
121112,ventilation,15920
121113,schizophrenia,15337
121113,pet scan,10731
121113,psychosis,11477
121113,congenital central hypoventilation syndrome,2371
121113,catatonia,2345
121116,apert syndrome,995
121116,crouzon syndrome,3667
121116,craniosynostosis,3614
121116,pfeiffer syndrome,10737
121119,otitis media with effusion,10251
121119,adenoid,350
121121,myosin heavy chain,9205
121121,palatopharyngeal muscle,14206
121123,apnealink,1034
121127,hypercapnia,6539
121127,hypoventilation,6702
121129,children,2656
121129,nasal resistance,9333
121130,overlap syndrome,15452
121130,portable monitoring,11045
121130,actigraph,258
121131,intermittent hypoxia,7176
121131,mixed apnea,8810
121132,measurement,8385
121134,craniosynostosis,3614
121134,crouzon syndrome,3667
121135,operative,10078
121135,surgical procedure,13094
121136,atherosclerosis,1142
121136,endothelial function,4756
121137,intermittent hypoxia,7176
121137,hypertension,6451
121137,arteries,1136
121138,validity,13684
121138,sleepiness,12700
121138,reliability,11841
121139,polysomnography,15185
121139,clinical assessment score,2894
121140,cholesterol,2694
121140,apoptosis,1056
121140,malondialdehyde,8203
121141,sleep endoscopy,16033
121141,tonsillectomy,13395
121144,atrial fibrillation,1251
121146,lung,8065
121146,pathophysiology,15182
121146,pharynx,15132
121147,insomnia,7050
121147,hemodialysis,6193
121148,cost analysis,3513
121149,anoxia,868
121149,hypercapnia,6539
121149,hypothalamus,6692
121150,liver fibrosis,7915
121151,management,8211
121151,diagnosis,4004
121152,climacteric,2885
121152,insomnia,7050
121152,postmenopause,11127
121153,inflammation,6984
121155,masked hypertension,8309
121155,ambulatory blood pressure,691
121155,arterial hypertension,1125
121155,nocturnal hypertension,9645
121155,monitoring,8872
121156,insulin resistance,7105
121159,weight loss surgery,13881
121160,methylxanthine,8620
121162,neck circumference,9395
121164,transsphenoidal surgery,16235
121167,myocardial infarction,9177
121168,rehabilitation,11835
121168,stroke,12980
121173,sleepiness,12700
121173,injury,7026
121173,health,6054
121174,patient compliance,15200
121175,partial tonsillectomy,10484
121175,obstructive sleep apnea hypopnea syndrome,9912
121178,intermittent hypoxia,7176
121178,cerebrovascular circulation,2513
121180,photoplethysmography,10836
121182,resistant hypertension,14222
121182,aldosterone,609
121183,obstructive,9918
121185,radiofrequency,11654
121185,soft palate,16226
121185,snoring,16381
121186,steatosis,14227
121186,nonalcoholic fatty liver disease,14089
121186,hypoxia,6716
121186,fibrosis,5331
121187,sleep bruxism,12580
121188,radiation therapy,11649
121189,resistin,11941
121189,nocturnal hypertension,9645
121191,rapid eye movement sleep without atonia,11708
121191,quantitative analysis,11615
121191,aasm,125
121191,behaviour,1513
121191,diagnosis,4004
121193,distraction osteogenesis,4240
121193,frontofacial advancement,5545
121193,monobloc,8876
121193,syndromic craniosynostosis,16434
121194,renal denervation,15121
121194,resistant hypertension,14222
121194,hypertension,6451
121197,choroidal thickness,2713
121197,optical coherence tomography,10121
121198,sleep,12542
121198,echocardiography,4498
121201,atherosclerosis,1142
121201,primary snoring,11332
121202,obesity hypoventilation syndrome,9886
121202,morbid obesity,8896
121202,sleep hypoventilation,12615
121203,metabolic syndrome,8583
121203,childhood obesity,2647
121203,insulin resistance,7105
121204,quality-adjusted life year,14049
121205,respiratory failure,11996
121205,tracheostomy,15421
121205,weaning,13875
121205,mechanical ventilation,8398
121206,insomnia severity index,7059
121206,insomnia,7050
121206,respiratory disturbance index,15107
121208,surgery,14408
121211,inflammation,6984
121212,bronchial asthma,1943
121213,hypertension,6451
121213,left ventricular geometry,7738
121213,echocardiography,4498
121214,weight loss,13880
121215,sympathetic nervous system,12784
121215,resistant hypertension,14222
121215,leptin,7769
121215,aldosterone,609
121218,nocturnal hypoxemia,9650
121219,diastolic dysfunction,4070
121219,electrocardiogram,4609
121220,22q112 deletion syndrome,25
121220,velocardiofacial syndrome,13718
121220,velopharyngeal insufficiency,13726
121224,snoring,16381
121224,prospective study,11398
121224,carotid atherosclerosis,2289
121224,atherosclerosis,1142
121225,continuous positive airway pressure adherence,3356
121225,predictive factor,11210
121225,self-efficacy,12386
121226,cardiac resynchonization therapy,2150
121226,incidence,6902
121227,left ventricular hypertrophy,7739
121227,glucose metabolism,5857
121227,diastolic dysfunction,4070
121227,polycystic ovary syndrome,10562
121227,resistant hypertension,14222
121227,renal sympathetic denervation,11896
121227,renal nerve ablation,11890
121228,respiratory insufficiency,12008
121228,cardiovascular complication,2224
121229,atonia,1237
121229,genioglossus,5741
121229,excitability,5019
121231,intubation,7315
121231,correlation,3480
121231,classification,2872
121231,pharynx,15132
121232,patient compliance,15200
121233,nursing home,9863
121233,elderly adult,4593
121233,sleep issue,12618
121234,symptom,13138
121234,prevalence,11299
121235,pressure,11264
121235,upper airway resistance sleep apnea syndrome,13634
121237,tachycardia,13183
121237,obstructive,9918
121237,bradycardia,1832
121241,adenoidectomy,362
121242,coblation,3018
121242,lingual tonsil,7864
121242,tongue base,14838
121244,ventilation,15920
121244,obstructive,9918
121244,positive airway pressure,11086
121245,obstructive,9918
121245,child,2635
121246,gender,5684
121247,genioglossus,5741
121247,atonia,1237
121248,cervical osteophyte,2533
121248,diffuse idiopathic skeletal hyperostosis,4126
121248,dysphagia,4455
121249,intubation,7315
121249,intensive care,7139
121249,tracheotomy,14395
121250,diastolic dysfunction,4070
121251,children,2656
121251,adolescent,419
121251,pulmonary function test,15543
121254,compliance,3166
121255,clinical predictor,2936
121255,nocturia,9617
121258,osteogenesis,10239
121259,metabolic syndrome,8583
121259,insulin resistance,7105
121259,hypoxia,6716
121262,tonometry,13387
121262,tomography,13371
121263,hypothalamus,6692
121263,medulla,8491
121263,congenital central hypoventilation syndrome,2371
121263,brainstem,1878
121264,cephalometric,2451
121264,tongue,15620
121265,awake craniotomy,1403
121265,anesthetic risk,822
121267,sleep diary,12590
121267,patient compliance,15200
121268,arterial hypertension,1125
121269,genioglossus advancement,5743
121270,visceral obesity,14498
121271,pediatric sleep questionnaire,15321
121272,nasal septum deviation,15358
121272,daytime somnolence,3789
121273,gender,5684
121273,ethnicity,4964
121275,congenital heart disease,3275
121276,circadian disorder,2834
121276,glucose tolerance,5861
121276,insulin sensitivity,7111
121276,insufficient sleep,7095
121276,metabolic syndrome,8583
121276,shift work,15725
121276,sleep,12542
121278,inflammation,6984
121278,children,2656
121279,beckwith-wiedeman syndrome,1506
121279,macroglossia,8122
121279,pediatric,10573
121280,obstructive,9918
121281,sleep,12542
121281,hemodynamic oscillation,6199
121281,bedside monitoring,1510
121281,cerebral hemodynamic,2473
121283,choroidal thickness,2713
121283,optical coherence tomography,10121
121285,adjusted apnea hypopnea index,410
121286,atherosclerosis,1142
121286,insulin resistance,7105
121286,resistin,11941
121288,oximetry,10320
121288,nocturnal hypoxemia,9650
121289,heart,6121
121289,carotid artery,2284
121289,albuminuria,597
121290,complication,3175
121290,intensive care,7139
121290,postoperative,14748
121290,sleep,12542
121290,tonsillectomy,13395
121291,midface advancement,8707
121291,distraction osteogenesis,4240
121293,breast cancer,1892
121293,population-based study,11035
121293,women,13911
121294,tonsillectomy,13395
121294,adenoidectomy,362
121294,child,2635
121295,depression,3923
121295,surgery,14408
121295,sleepiness,12700
121296,mandibular repositioning device,8259
121297,friedman tongue position,5536
121297,nasopharyngeal tube,15284
121299,respiratory inductance plethysmography,12005
121300,sleep,12542
121300,stroke,12980
121301,diagnosis,4004
121302,blood pressure variability,1733
121302,baroreflex sensitivity,1473
121302,follow-up,5430
121302,pediatric,10573
121303,anxiety,957
121303,depression,3923
121304,behaviour,1513
121304,hyperoxia,6574
121305,treatment outcome,14210
121306,signal processing,12494
121306,smartphone,14734
121306,physiological signal,10873
121306,android,808
121307,cardiac autonomic modulation,2111
121307,power spectral analysis,11179
121308,sinus node dysfunction,12525
121310,sleep/physiology,12690
121310,sleep fragmentation,16249
121311,pediatric sleep questionnaire,15321
121311,craniofacial,3584
121312,snoring,16381
121312,thai,13254
121313,recurrence,11774
121313,metabolic syndrome,8583
121313,catheter ablation,2352
121313,atrial fibrillation,1251
121313,lifestyle modification,7828
121314,snoring,16381
121315,lifestyle intervention,7827
121315,endothelial function,4756
121316,transoral robotic surgery,16223
121317,inflammation,6984
121319,cleft lip and palate,2880
121319,pediatric,10573
121320,otorhinolaryngological surgery,14638
121320,therapy,13270
121320,lateral pharyngoplasty,7667
121321,obesity-hypoventilation syndrome,9898
121322,inflammation,6984
121323,inflammation,6984
121324,ans,872
121324,pupillometry,11560
121325,total sleep time,14219
121325,sleep latency,15677
121325,sleep misperception,14583
121325,seizure,12378
121325,epilepsy,4851
121326,pulse oximeter,15420
121327,uric acid,16342
121327,echocardiography,4498
121327,c-reactive protein,3624
121330,chronic respiratory failure,2784
121330,outcome,10266
121332,vertigo,13782
121332,dizziness,4270
121333,facial asymmetry,5129
121333,skull base,12540
121334,malocclusion,8202
121335,cephalometric,2451
121336,hyoid bone,6519
121336,genioglossus,5741
121336,tongue,15620
121337,tracheotomy,14395
121337,mortality,8926
121337,morbid obesity,8896
121337,decannulation,3805
121338,corticosteroid,3500
121338,codeine,3023
121338,analgesia,770
121338,hemorrhage,6216
121338,respiratory depression,11980
121338,tonsillectomy,13395
121339,excess weight loss,5009
121339,laparoscopy,7554
121340,feature selection,5244
121340,acoustic feature,232
121340,tracheal sounds,15178
121340,regression,11827
121340,neck fluid volume,9398
121341,sleep endoscopy,16033
121341,drug induced sedated endoscopy,4191
121343,hypoxia,6716
121343,sleep electroencephalogram,12601
121343,spectral analysis,16128
121344,platelet activation,10929
121344,adenoidectomy,362
121345,child,2635
121345,saliva,14580
121348,sensorial stimulation,15647
121348,oxygen saturation,9871
121348,night care,9577
121350,sick sinus syndrome,12480
121350,atrial fibrillation,1251
121352,sleep quality,14537
121353,validity,13684
121353,reliability,11841
121353,behaviour,1513
121353,behaviour,1513
121354,drug induced sedated endoscopy,4191
121354,polysomnography,15185
121354,propofol,11384
121354,midazolam,8690
121354,snoring,16381
121355,sagittal split ramus osteotomy,14660
121355,orthognathic surgery,15109
121356,patient education,10528
121356,behaviour,1513
121357,dexmedetomidine,3978
121357,emergence agitation,4671
121357,sedation,802
121357,sevoflurane,12434
121358,insomnia severity index,7059
121359,comorbidity,3134
121360,reoxygenation,14375
121360,orexin 1 receptor,15532
121360,orexin 2 receptor,10168
121362,sickle cell disease,12482
121362,maxilla,8344
121362,mandible,8217
121363,evidence,4993
121363,respiratory disease,11981
121363,pulmonary rehabilitation,11527
121364,parasomnia,10455
121364,migraine,8729
121364,children,2656
121365,definition of sleep apnea/hypopnea,3846
121365,aasm guideline,128
121365,hypoventilation,6702
121365,sensor,15064
121367,lipid profile,7881
121367,erectile dysfunction,4898
121367,atherosclerosis,1142
121368,rapid maxillary expansion,11710
121369,lipid peroxidation,7880
121371,circulation,2857
121371,right ventricular function,12197
121371,sleep,12542
121372,superior vena cava syndrome,13048
121372,glaucoma,5807
121374,exercise tolerance,5038
121374,sleep,12542
121378,respiratory myogram interference,12026
121378,electrocardiography derived respiration,4490
121378,atrial fibrillation,1251
121379,hypersomnolence,6585
121379,hypoxia,6716
121381,tonsillectomy,13395
121381,tonsillotomy,16050
121382,stop-bang,12966
121382,gastric band,5650
121382,epworth,4875
121383,tonsillectomy,13395
121386,renin,11897
121386,aldosterone,609
121389,abdominal obesity,145
121389,asthma,1198
121389,sleep,12542
121390,ares,1080
121393,stroke,12980
121394,obstructive,9918
121394,cognition,3030
121394,inflammation,6984
121395,inflammation,6984
121395,intermittent hypoxia,7176
121395,vascular endothelium,16369
121396,upper airway muscle,14958
121396,mathematical model,8335
121396,control of breathing,3392
121397,duodenal switch,4410
121397,sleeve gastrectomy,12732
121397,metabolic surgery,8582
121398,cost analysis,3513
121400,prevalence,11299
121400,school performance,16045
121400,schoolchildren,12337
121401,supraglottoplasty,13076
121401,otolaryngology,10254
121402,fatigue,5223
121403,hospitalisation,6430
121403,injury,7026
121403,otitis media,15530
121403,postnatal risk factor,11132
121403,poisons,10965
121404,pediatrics,14014
121404,qualitative research,11601
121404,tonsillectomy,13395
121404,tonsillitis,13398
121405,resistant hypertension,14222
121405,renal denervation,15121
121405,augmentation index,1294
121406,pharyngeal muscle,15140
121407,narcolepsy,9240
121408,prognosis,14790
121412,overweight,10298
121412,arterial stiffness,1133
121413,antidepressant,914
121413,accidents,192
121413,truck driver,13516
121413,sleepiness,12700
121414,postmenopausal women,14151
121415,decannulation,3805
121415,laryngeal stenosis,7589
121416,tracheotomy,14395
121416,subglottic stenosis,13005
121417,depression,3923
121418,endothelial function,4756
121418,metabolic syndrome,8583
121419,sleep fragmentation,16249
121419,children,2656
121420,depression,3923
121420,anxiety,957
121420,sleep disturbance,12597
121422,catheter ablation,2352
121422,left atrium,7721
121423,intrinsic sleep disorder,7312
121423,patient monitoring,10537
121424,mechanical ventilation,8398
121425,flow-mediated dilation,5397
121426,pediatrics,14014
121427,mortality,8926
121427,overlap syndrome,15452
121427,hypercapnia,6539
121428,paediatric,14348
121430,sniffing position,12758
121430,upper airway collapsibility,13601
121430,anesthesia,812
121430,critical closing pressure,3636
121431,complication,3175
121431,acromegaly,251
121431,growth hormone,5952
121431,economics,4505
121432,epidemiology,4836
121432,impaired glucose tolerance,6852
121432,oximetry,10320
121432,oral glucose tolerance test,10026
121433,sleepiness,12700
121436,diaphragmatic paralysis,4065
121437,database,3759
121437,complication,3175
121437,anesthesia,812
121437,malpractice,8205
121437,tonsillectomy,13395
121437,opioid,10087
121438,myotonic dystrophy,9209
121438,excessive daytime somnolence,5011
121439,freeway,5525
121439,high-deck bus,6295
121439,injury severity,7028
121439,crash,3621
121440,principal component analysis,11335
121441,sleep fragmentation,16249
121441,snoring,16381
121441,sleep,12542
121441,development,3962
121441,children,2656
121442,bulldog,1983
121442,boxer,1820
121442,intracellular magnesium,7245
121442,parenteral magnesium tolerance testing,10470
121443,overnight polysomnography,10294
121443,heart rate variability,6139
121443,cardiorespiratory coupling,2203
121444,aging,494
121444,sleep structure,16413
121445,opioid,10087
121445,hypercapnia,6539
121446,behaviour,1513
121446,sleepiness,12700
121447,cholesterol,2694
121448,respiratory failure,11996
121449,fatty liver disease,5231
121449,lipid metabolism,7877
121449,hypoxia inducible factor,6266
121449,hypoxia,6716
121450,management,8211
121450,intubation,7315
121450,difficult airway,4108
121451,diagnosis,4004
121451,inpatient,7040
121451,portable monitor,10950
121452,snoring,16381
121452,familial aggregation,5176
121454,adolescent,419
121454,short sleep,12472
121455,sympathetic activity,13131
121455,hypertension,6451
121455,intermittent hypoxia,7176
121455,insulin resistance,7105
121456,mandibular advancement device,8227
121456,oral appliance therapy,10139
121457,sleep duration,15861
121458,sleep study,15283
121460,validation,13683
121463,supraglottoplasty,13076
121463,stridor,12979
121463,pediatric otolaryngology,10590
121463,laryngomalacia,7598
121464,single channel,16102
121465,recursive feature elimination,11787
121465,oxygen saturation,9871
121465,event detection,4988
121466,excessive daytime sleepiness,4522
121466,insomnia,7050
121466,behaviour,1513
121466,circadian rhythm disorder,2841
121466,sleep fragmentation,16249
121467,mucopolysaccharidosis,8997
121467,children,2656
121467,home sleep study,6386
121468,dysautonomia,4445
121473,intermittent hypoxia,7176
121473,melatonin,8507
121474,pediatrics,14014
121475,respiration disorder,11950
121476,robin sequence,12226
121476,diagnosis,4004
121477,home care,6364
121477,unattended polysomnography,13575
121477,neuromuscular disorder,9512
121478,obesity hypoventilation syndrome,9886
121478,hypercapnia,6539
121479,medical economics,8442
121479,tonsillitis,13398
121481,neonatal,14221
121483,questionnaire,11626
121483,pregnancy,11230
121483,depressive disorder,3925
121484,paediatrics,10368
121485,thrombosis,15166
121486,mucopolysaccharidosis 3,9000
121486,laronidase,7563
121486,enzyme replacement therapy,4819
121487,insomnia,7050
121488,genioglossus,5741
121488,tensor palatini,14788
121488,upper airway muscle,14958
121488,sleep,12542
121491,granuloma,5926
121491,bronchiolitis,1952
121493,bruxism,1969
121494,gender,5684
121494,epidemiology,4836
121494,insomnia,7050
121494,puberty,11491
121495,heart rate,6138
121495,adolescent,419
121496,behaviour,1513
121496,narcolepsy,9240
121497,trisomy 21,15862
121499,overlap syndrome,15452
121500,severe obesity,14328
121500,daytime sleepiness,3788
121502,homocysteine,6407
121502,obstructive,9918
121503,palatopharyngeal muscle,14206
121505,polymorphism,15119
121505,mitochondrial dna,8800
121505,genovariation,5764
121508,hospitalization,6431
121509,evaluation,4983
121509,epworth sleepiness scale,4879
121509,stop,12963
121510,respiratory distress index,11983
121511,obstructive,9918
121513,respiratory,15234
121513,autonomic,1350
121514,nasopharyngeal tube,15284
121515,variability index,13690
121515,sleep,12542
121515,geriatric,5770
121516,diastolic dysfunction,4070
121517,chronic fatigue syndrome,2559
121517,fatigue,5223
121517,sleepiness,12700
121517,ultra slow delta,13561
121517,nrems power spectra,9831
121518,respiratory cycle-related eeg change,11979
121518,sleepiness,12700
121518,child,2635
121518,cognition,3030
121518,behaviour,1513
121518,arousal,1094
121521,gray matter volume,5932
121521,functional magnetic resonance imaging,5581
121521,nocturnal hypoxemia,9650
121522,insulin resistance,7105
121526,therapy,13270
121527,portable monitoring,11045
121528,pulmonary function,14926
121528,severe obesity,14328
121529,treatment response,15959
121532,follow-up,5430
121533,chinstrap,2679
121533,snoring,16381
121533,positional obstructive sleep apnea,15013
121534,pediatric,10573
121535,race,11643
121535,stroke,12980
121535,ethnicity,4964
121536,carotid intima-media thickness,2302
121536,osteoprotegerin,10246
121537,partial tonsillectomy,10484
121538,drug induced sedated endoscopy,4191
121538,friedman staging system,5535
121538,lateral cephalometry,7655
121539,scoring,16352
121540,sleep fragmentation,16249
121540,randomized controlled trial,11692
121541,ciliary beat frequency,2818
121543,guidelines,5968
121548,incidence,6902
121548,atrial fibrillation,1251
121549,inflammation,6984
121549,insulin resistance,7105
121549,macrophage polarity,8125
121550,hypertension,6451
121550,noradrenaline spillover,14692
121550,microneurography,8665
121550,sympathetic hyperactivity,14250
121550,sympathetic nervous system,12784
121551,sleep,12542
121551,actigraphy,259
121551,contactless,3327
121552,african american,485
121552,caucasian,2354
121552,psychosocial effect,11478
121553,hyperactivity,6529
121554,gender,5684
121554,epidemiology,4836
121554,poor sleep quality,11021
121554,short sleep,12472
121554,smoking,12753
121555,enzyme replacement therapy,4819
121555,glycosaminoglycans,5892
121556,achondroplasia,214
121556,cervicomedullary junction,2547
121556,spine,12876
121557,chromosome substitution,2721
121557,depression,3923
121557,immobility,6818
121558,holter,6350
121558,cheyne-stokes,2626
121558,respiration,11948
