article_id,keyword,key_id,year,title
124309,insulin resistance,7105,2014,Resistin and oxidative stress as markers of atherosclerosis in obstructive sleep apnea
121152,insomnia,7050,2014,Frequency of sleep disturbances in overweight/obese postmenopausal women Frequncia dos distrbios de sono em mulheres na ps-menopausa com sobrepeso/obesidade
121147,insomnia,7050,2014,Sleep disorders in patients with end-stage renal disease undergoing dialysis comparison between hemodialysis continuous ambulatory peritoneal dialysis and automated peritoneal dialysis
121206,insomnia,7050,2014,Predictors and patterns of insomnia symptoms in OSA before and after PAP therapy
121109,insomnia,7050,2014,Features of the sleep pattern during pregnancy
121107,insomnia,7050,2014,Features of the mental state of obese patients with concomitant sleep disorders
121026,insomnia,7050,2014,The underdiagnosis of sleep disorders in patients with multiple sclerosis
120992,insomnia,7050,2014,Sleep apnea increased incidence of primary central nervous system cancers A nationwide cohort study
120849,insomnia,7050,2014,Sleep disorders in the structure of cerebrovascular diseases
120845,insomnia,7050,2014,Gender differences in the effect of comorbid insomnia symptom on depression anxiety fatigue and daytime sleepiness in patients with obstructive sleep apnea
120787,insomnia,7050,2014,Insomnia and sleep apnea Insomnie et syndrome dapnes du sommeil
120776,insomnia,7050,2014,Sleep disorders in perinatal women
120359,insomnia,7050,2014,Comparison of sleep disorders in elderly and young-old patients
120472,insomnia,7050,2014,Associations of allostatic load with sleep apnea insomnia short sleep duration and other sleep disturbances Findings from the National Health and Nutrition Examination Survey 2005 to 2008
120074,insomnia,7050,2014,Comparison of 7 versus 14 days wrist actigraphy monitoring in a sleep disorders clinic population
120069,insomnia,7050,2014,High dosage of hypnotics predicts subsequent sleep-related breathing disorders and is associated with worse outcomes for depression
120095,insomnia,7050,2014,Traditional and nontraditional cardiovascular risk factors in comorbid insomnia and sleep apnea
120131,insomnia,7050,2014,Are dysfunctional attitudes and beliefs about sleep unique to primary insomnia
119962,insomnia,7050,2014,Trends in outpatient visits for insomnia sleep apnea and prescriptions for sleep medications among US adults Findings from the national ambulatory medical care survey 1999-2010
119942,insomnia,7050,2014,Sleep and body mass index in adolescence Results from a large population-based study of Norwegian adolescents aged 16 to 19 years
119977,insomnia,7050,2014,Midlife insomnia and subsequent mortality The Hordaland health study
119521,insomnia,7050,2014,Nocturia reported in nightly sleep diaries Common occurrence with significant implications
119510,insomnia,7050,2014,Sleep and sleep disorders in the elderly Part 1 Epidemiology and diagnostics Schlaf und Schlafstrungen beim alten Menschen Teil 1 Epidemiologie und Diagnostik
119821,insomnia,7050,2014,Sleep and sickness absence A nationally representative register-based follow-up study
121466,insomnia,7050,2014,Sleep dysfunction and its management in Parkinson disease
121494,insomnia,7050,2014,Prevalence of insomnia symptoms in a general population sample of young children and preadolescents Gender effects
121487,insomnia,7050,2014,Assessment of sleep-related disorders in children with sickle cell disease
121596,insomnia,7050,2014,Poor sleep quality in systemic lupus erythematosus Does it depend on depressive symptoms
121877,insomnia,7050,2014,Validation of a Korean version of the insomnia severity index
121882,insomnia,7050,2014,Dysfunctional cognitions about sleep in psychiatric patients
121839,insomnia,7050,2014,Sleep and sleep disorders in the elderly Part 1 Epidemiology and diagnostics Schlaf und Schlafstrungen beim alten Menschen Teil 1 Epidemiologie und Diagnostik
121822,insomnia,7050,2014,Features of the sleep pattern during pregnancy
121818,insomnia,7050,2014,The Bidirectional Relationship Between Exercise and Sleep Implications for Exercise Adherence and Sleep Improvement
121899,insomnia,7050,2014,Nocturia reported in nightly sleep diaries Common occurrence with significant implications
119442,insulin resistance,7105,2014,Glucose insulin and insulin resistance in normal-weight overweight and obese children with obstructive sleep apnea
119527,insulin resistance,7105,2014,Sleep fragmentation promotes NADPH oxidase 2-mediated adipose tissue inflammation leading to insulin resistance in mice
120938,insulin resistance,7105,2014,Glucose insulin and insulin resistance in normal-weight overweight and obese children with obstructive sleep apnea
121203,insulin resistance,7105,2014,Metabolic alterations in children with obstructive sleep apnea
121156,insulin resistance,7105,2014,Insulin resistance in moderate to severe obstructive sleep apnea in nondiabetics and its response to continuous positive airway pressure treatment
120740,insulin resistance,7105,2014,Relationship of obesity and insulin resistance with the cerebrovascular reactivity A case control study
120551,insulin resistance,7105,2014,Sleep duration and insulin resistance in individuals without type 2 diabetes The PPP-Botnia Study
120636,insulin resistance,7105,2014,Carotid body insulin and metabolic diseases Unravelling the links
120149,insulin resistance,7105,2014,Impact of sleep-disordered breathing on metabolic dysfunctions in patients with polycystic ovary syndrome
120388,insulin resistance,7105,2014,Vitamin D levels and obstructive sleep apnoea in children
120430,insulin resistance,7105,2014,Obstructive sleep apnea and obesity are associated with reduced GPR 120 Plasma Levels in Children
120444,insulin resistance,7105,2014,Metabolic impact of the sleep apnea syndrome Which mecanisms Contributions of the experimental models Impact mtabolique du SAS Quels mcanismes  Apports des modles exprimentaux
97989,insulin resistance,7105,2014,Sleep fragmentation promotes NADPH oxidase 2-mediated adipose tissue inflammation leading to insulin resistance in mice
97960,insulin resistance,7105,2014,Glucose insulin and insulin resistance in normal-weight overweight and obese children with obstructive sleep apnea
121286,insulin resistance,7105,2014,Resistin and oxidative stress as markers of atherosclerosis in obstructive sleep apnea
121259,insulin resistance,7105,2014,Correlation of obstructive sleep apnea hypopnea syndrome with metabolic syndrome in snorers
121549,insulin resistance,7105,2014,Sleep fragmentation promotes NADPH oxidase 2-mediated adipose tissue inflammation leading to insulin resistance in mice
121522,insulin resistance,7105,2014,Are frequency and severity of sleep-disordered breathing in obese children and youth with and without type 2 diabetes mellitus different
121455,insulin resistance,7105,2014,Intermittent hypoxia and diet-induced obesity Effects on oxidative status sympathetic tone plasma glucose and insulin levels and arterial pressure
121276,insulin sensitivity,7111,2014,Metabolic consequences of sleep and circadian disorders
120334,insulin sensitivity,7111,2014,Nocturnal blood pressure non-dipping is prevalent in severely obese prepubertal and early pubertal children
119897,insulin sensitivity,7111,2014,Obstructive sleep apnoea in obese adolescents and cardiometabolic risk markers
120598,insulin sensitivity,7111,2014,Effects of continuous positive airway pressure treatment in patients with obstructive sleep apnea on insulin sensitivity and glucose control Effets du traitement du syndrome dapnes obstructives du sommeil par pression positive continue sur la sensibili
120803,insulin sensitivity,7111,2014,Obstructive sleep apnoea in obese adolescents and cardiometabolic risk markers
119414,insulin sensitivity,7111,2014,Effects of continuous positive airway pressure treatment in patients with obstructive sleep apnea on insulin sensitivity and glucose control Effets du traitement du syndrome dapnes obstructives du sommeil par pression positive continue sur la sensibili
124306,insulin sensitivity,7111,2014,Effects of continuous positive airway pressure treatment in patients with obstructive sleep apnea on insulin sensitivity and glucose control Effets du traitement du syndrome dapnes obstructives du sommeil par pression positive continue sur la sensibili
97934,insulin sensitivity,7111,2014,Obstructive sleep apnoea in obese adolescents and cardiometabolic risk markers
123848,intellectual disability,7131,2014,Intellectual disabilities and power spectra analysis during sleep A new perspective on borderline intellectual functioning
121790,intellectual disability,7131,2014,Characterization of core clinical phenotypes associated with recurrent proximal 15q252 microdeletions
119695,intellectual disability,7131,2014,Intellectual disabilities and power spectra analysis during sleep A new perspective on borderline intellectual functioning
120635,interface,7157,2014,Obstructive sleep apnea syndrome How to choose the right interface to improve CPAP adherence Syndrome dapnes hypopnes obstructives du sommeil quelle interface choisir pour amliorer lobservance  la pression positive continue 
119419,interface,7157,2014,Obstructive sleep apnea syndrome How to choose the right interface to improve CPAP adherence Syndrome dapnes hypopnes obstructives du sommeil quelle interface choisir pour amliorer lobservance  la pression positive continue 
96423,interface,7157,2014,Obstructive sleep apnea syndrome How to choose the right interface to improve CPAP adherence Syndrome dapnes hypopnes obstructives du sommeil quelle interface choisir pour amliorer lobservance  la pression positive continue 
120770,intensive care,7139,2014,Pre-operative overnight pulse oximetry to predict high dependency unit intervention in children undergoing adenotonsillectomy for obstructive sleep apnoea
121290,intensive care,7139,2014,Routine post-operative intensive care is not necessary for children with obstructive sleep apnea at high risk after adenotonsillectomy
121249,intensive care,7139,2014,Tracheotomy or planned prolonged intubation after surgery for patients with OSAS Tracheotomie oder geplante Nachbeatmung nach Operationen bei Patienten mit OSAS
121395,intermittent hypoxia,7176,2014,Chronic intermittent hypoxia causes endothelial dysfunction in a mouse model of diet-induced obesity
121455,intermittent hypoxia,7176,2014,Intermittent hypoxia and diet-induced obesity Effects on oxidative status sympathetic tone plasma glucose and insulin levels and arterial pressure
121473,intermittent hypoxia,7176,2014,Effect of intermittent hypoxia on rat INS-1 cells and the protective effect of melatonin
121603,intermittent hypoxia,7176,2014,Propofol selectively inhibits nuclear factor-B activity by suppressing p38 mitogen-activated protein kinase signaling in human EAhy926 endothelial cells during intermittent hypoxia/reoxygenation
121780,intermittent hypoxia,7176,2014,Hydrogen gas attenuates embryonic gene expression and prevents left ventricular remodeling induced by intermittent hypoxia in cardiomyopathic hamsters
121873,intermittent hypoxia,7176,2014,Carotid body potentiation during chronic intermittent hypoxia Implication for hypertension
96413,intermittent hypoxia,7176,2014,Antioxidants inhibit the inflammatory and apoptotic processes in an intermittent hypoxia model of sleep apnea
96433,intermittent hypoxia,7176,2014,Intermittent hypoxia-induced increases in reactive oxygen species activate NFATc3 increasing endothelin-1 vasoconstrictor reactivity
96377,intermittent hypoxia,7176,2014,Metallothionein prevents intermittent hypoxia-induced cardiac endoplasmic reticulum stress and cell death likely via activation of Akt signaling pathway in mice
96378,intermittent hypoxia,7176,2014,Metallothionein as a compensatory component prevents intermittent hypoxia-induced cardiomyopathy in mice
124275,interleukin 6,6796,2014,Correlation between inflammatory markers of atherosclerosis and carotid intima-media thickness in obstructive sleep apnea
120670,intermittent hypoxemia,7175,2014,Obstructive sleep apnea is associated with cancer mortality in younger patients
120645,interleukin 10,6792,2014,Modulation of inflammatory and hemostatic markers in obstructive sleep apnea patients treated with mandibular advancement splints A parallel controlled trial
119875,interleukin 6,6796,2014,Correlation between inflammatory markers of atherosclerosis and carotid intima-media thickness in obstructive sleep apnea
120313,interleukin 6,6796,2014,Variants in C-reactive protein and IL-6 genes and susceptibility to obstructive sleep apnea in children A candidate-gene association study in European American and Southeast European populations
120299,interleukin 6,6796,2014,Correlation between inflammatory markers of atherosclerosis and carotid intima-media thickness in obstructive sleep apnea
120802,hypoventilation syndrome,6704,2014,Obstructive sleep apnea and other sleep-related syndromes
120522,hypoventilation,6702,2014,Resolution of severe obstructive sleep apnea after treatment of anti-muscle kinase receptor-positive myasthenia gravis despite 60-pound weight gain
120346,hypoventilation,6702,2014,Multisystemic involvement in obstructive sleep apnea Compromiso multisistmico en apnea obstructiva del sueo
121365,hypoventilation,6702,2014,New rules for scoring sleep respiratory events in adults Report of the American Academy of Sleep Medicine 2013 Nouvelles rgles pour scorer les vnements respiratoires du sommeil chez ladulte Rapport de lAmerican Academy of Sleep Medicine 2013
121575,hypoventilation,6702,2014,A comparison of the incidence of hypercapnea in non-obese and morbidly obese peri-operative patients using the SenTec transcutaneous pCO2 monitor
121035,hypoxemia,6713,2014,Characterizing the phenotypes of obstructive sleep apnea Clinical sleep and autonomic features of obstructive sleep apnea with and without hypoxia
120971,hypoxemia,6713,2014,Selection of response criteria affects the success rate of oral appliance treatment for obstructive sleep apnea
120906,hypoxemia,6713,2014,A randomized controlled study of CPAP effect on plasma aldosterone concentration in patients with resistant hypertension and obstructive sleep apnea
120579,hypoxemia,6713,2014,Nocturnal hypoxemia biomarker predicts sleepiness in patients with severe obstructive sleep apnea
120678,hypoxemia,6713,2014,An fMRI study of cerebrovascular reactivity and perfusion in obstructive sleep apnea patients before and after CPAP treatment
120337,hypoxemia,6713,2014,Sleep disturbances and risk of falls in older community-dwelling men The outcomes of sleep disorders in older men MrOS sleep study
121890,hypoxemia,6713,2014,Clinical use of pulse oximetry Official guidelines from the Thoracic Society of Australia and New Zealand
97966,hypoventilation,6702,2014,New rules for scoring sleep respiratory events in adults Report of the American Academy of Sleep Medicine 2013 Nouvelles rgles pour scorer les vnements respiratoires du sommeil chez ladulte Rapport de lAmerican Academy of Sleep Medicine 2013
97956,hypoventilation,6702,2014,Opioids sedatives and sleep hypoventilation
119418,hypoventilation,6702,2014,Opioids sedatives and sleep hypoventilation
121127,hypoventilation,6702,2014,Obesity hypoventilation syndrome in Japan and independent determinants of arterial carbon dioxide levels
120627,hypoventilation,6702,2014,Opioids sedatives and sleep hypoventilation
119482,hypoventilation,6702,2014,New rules for scoring sleep respiratory events in adults Report of the American Academy of Sleep Medicine 2013 Nouvelles rgles pour scorer les vnements respiratoires du sommeil chez ladulte Rapport de lAmerican Academy of Sleep Medicine 2013
120666,hypoglossal nerve,6651,2014,Randomized controlled withdrawal study of upper airway stimulation on OSA Short- and long-term effect
121108,hypoglossal nerve,6651,2014,Exercise to open the airways in patients with sleep apnea syndrome De lexercice pour ouvrir les voies ariennes chez le patient atteint du syndrome dapnes du sommeil
121073,hypoglossal nerve,6651,2014,New therapies for obstructive sleep apnea
120280,hypoglossal nerve,6651,2014,Hypoglossal nerve stimulation improves obstructive sleep apnea 12-month outcomes
121876,hypoglossal nerve,6651,2014,Effects of targeted activation of tongue muscles on oropharyngeal patency in the rat
121788,hypoglossal nerve,6651,2014,Distribution of the hypoglossal nerve at the base of the tongue and its clinical importance in radiofrequency ablation therapy
121149,hypothalamus,6692,2014,Chronic intermittent hypoxia and hypercapnia inhibit the hypothalamic paraventricular nucleus neurotransmission to parasympathetic cardiac neurons in the brain stem
121263,hypothalamus,6692,2014,Affective brain areas and sleep-disordered breathing
96384,inflammation,6984,2014,Influence of gender on C-reactive protein fibrinogen and erythrocyte sedimentation rate in obstructive sleep apnea
124271,inflammation,6984,2014,Influence of gender on C-reactive protein fibrinogen and erythrocyte sedimentation rate in obstructive sleep apnea
97980,inflammation,6984,2014,A prospective study on inflammatory parameters in obese patients after sleeve gastrectomy
97989,inflammation,6984,2014,Sleep fragmentation promotes NADPH oxidase 2-mediated adipose tissue inflammation leading to insulin resistance in mice
97967,injury,7026,2014,Children diagnosed with attention deficit disorder and their hospitalisations population data linkage study
124340,injury,7026,2014,Children diagnosed with attention deficit disorder and their hospitalisations population data linkage study
121173,injury,7026,2014,Impact of excessive daytime sleepiness on the safety and health of farmers in Saskatchewan
121403,injury,7026,2014,Children diagnosed with attention deficit disorder and their hospitalisations population data linkage study
120645,inflammatory marker,6989,2014,Modulation of inflammatory and hemostatic markers in obstructive sleep apnea patients treated with mandibular advancement splints A parallel controlled trial
120378,inflammatory marker,6989,2014,Impact of OSA on biological markers in morbid obesity and metabolic syndrome
119484,injury,7026,2014,Children diagnosed with attention deficit disorder and their hospitalisations population data linkage study
97987,insomnia,7050,2014,Nocturia reported in nightly sleep diaries Common occurrence with significant implications
97978,insomnia,7050,2014,Sleep and sleep disorders in the elderly Part 1 Epidemiology and diagnostics Schlaf und Schlafstrungen beim alten Menschen Teil 1 Epidemiologie und Diagnostik
119512,inflammation,6984,2014,A prospective study on inflammatory parameters in obese patients after sleeve gastrectomy
119527,inflammation,6984,2014,Sleep fragmentation promotes NADPH oxidase 2-mediated adipose tissue inflammation leading to insulin resistance in mice
119439,inflammation,6984,2014,Salivary cytokines and the association between obstructive sleep apnea syndrome and periodontal disease
119869,inflammation,6984,2014,Influence of gender on C-reactive protein fibrinogen and erythrocyte sedimentation rate in obstructive sleep apnea
119760,inflammation,6984,2014,Effect of ovariectomy on inflammation induced by intermittent hypoxia in a mouse model of sleep apnea
120401,inflammation,6984,2014,Relationship of redundant Th17 cells and IL-17A but not IL-17F with the severity of obstructive sleep apnoea/hypopnoea syndrome OSAHS
120399,inflammation,6984,2014,Human adipocytes are highly sensitive to intermittent hypoxia induced NF-kappaB activity and subsequent inflammatory gene expression
120430,inflammation,6984,2014,Obstructive sleep apnea and obesity are associated with reduced GPR 120 Plasma Levels in Children
120529,inflammation,6984,2014,Association of serum YKL-40 with the presence and severity of obstructive sleep apnea syndrome
120244,inflammation,6984,2014,Influence of gender on C-reactive protein fibrinogen and erythrocyte sedimentation rate in obstructive sleep apnea
120191,inflammation,6984,2014,Intermittent hypoxia-induced changes in tumor-associated macrophages and tumor malignancy in a mouse model of sleep apnea
120313,inflammation,6984,2014,Variants in C-reactive protein and IL-6 genes and susceptibility to obstructive sleep apnea in children A candidate-gene association study in European American and Southeast European populations
120288,inflammation,6984,2014,C-reactive protein is elevated in heart failure patients with central sleep apnea and cheyne-stokes respiration
120955,inflammation,6984,2014,Serum S100A12 levels are associated with the presence and severity of obstructive sleep apnea syndrome in male patients
120917,inflammation,6984,2014,Salivary cytokines and the association between obstructive sleep apnea syndrome and periodontal disease
121211,inflammation,6984,2014,Myeloid-related protein-8/14 and C-reactive protein in individuals evaluated for obstructive sleep apnea
121153,inflammation,6984,2014,Influence of CPAP treatment on airway and systemic inflammation in OSAS patients
120657,inflammation,6984,2014,Relationship between obstructive sleep apnea and coronary microcirculatory function among patients with cardiac syndrome X
120786,inflammation,6984,2014,Obstructive sleep apnea Role of intermittent hypoxia and inflammation
120872,inflammation,6984,2014,Medicinal treatment of breathing disorders in adenotonsillar hyperplasia Medikamentse Behandlung von Atmungsstrungen bei adenotonsillrer Hyperplasie
123368,inflammation,6984,2014,Myeloperoxidase levels in patients with PCOS and/or obesity before and after metformin treatment
121850,inflammation,6984,2014,A prospective study on inflammatory parameters in obese patients after sleeve gastrectomy
121323,inflammation,6984,2014,Morning pentraxin3 levels reflect obstructive sleep apnea - Related acute inflammation
121322,inflammation,6984,2014,Effect of continuous positive airway pressure and upper airway surgery on exhaled breath condensate and serum biomarkers in patients with sleep apnea Efecto de la presin positiva continua en las vas areas y de la ciruga de las vas areas superiores 
121317,inflammation,6984,2014,The additive impact of periodic limb movements during sleep on inflammation in patients with obstructive sleep apnea
121278,inflammation,6984,2014,Sleep-disordered breathing and C-reactive protein in obese children and adolescents
121549,inflammation,6984,2014,Sleep fragmentation promotes NADPH oxidase 2-mediated adipose tissue inflammation leading to insulin resistance in mice
121394,inflammation,6984,2014,Association between inflammation and cognitive function and effects of continuous positive airway pressure treatment in obstructive sleep apnea hypopnea syndrome
121395,inflammation,6984,2014,Chronic intermittent hypoxia causes endothelial dysfunction in a mouse model of diet-induced obesity
120340,hypoxia,6716,2014,Sex differences in forearm vasoconstrictor response to voluntary apnea
120272,hypoxia,6716,2014,Choroidal thickening in patients with sleep apnea syndrome
120309,hypoxia,6716,2014,Obstructive sleep apnea and diurnal nondipping hemodynamic indices in patients at increased cardiovascular risk
120457,hypoxia,6716,2014,Pathophysiological basis of sleep apnea-related cardiovascular disease Pathophysiologische Grundlagen der OSA-assoziierten Herz-Kreislauf- Erkrankungen
119947,hypoxia,6716,2014,Hypoxia-induced endothelial dysfunction in apolipoprotein E-deficient mice effects of infliximab and L-glutathione
119998,hypoxia,6716,2014,Protective effect of salidroside on cardiac apoptosis in mice with chronic intermittent hypoxia
119999,hypoxia,6716,2014,Respiratory determinants of diurnal hypercapnia in obesity hypoventilation syndrome What does weight have to do with it
120065,hypoxia,6716,2014,Abnormal myelin and axonal integrity in recently diagnosed patients with obstructive sleep apnea
120088,hypoxia,6716,2014,Is there a relationship between pregnancy induced hypertension and obstructive sleep apnea Case report Czy istnieje zwiaogonekzek mieogonekdzy nadcinieniem indukowanym ciaogonekaogonek a obturacyjnym bezdechem sennym Opis przypadku
120661,hypoxia,6716,2014,Male fertility is reduced by chronic intermittent hypoxia mimicking sleep apnea in mice
120576,hypoxia,6716,2014,Does CPAP therapy alter urinary albumin level in adult patients with moderate to severe obstructive sleep apnea syndrome
120818,hypoxia,6716,2014,Cardiovascular morbidity associated with obstructive sleep apnea syndrome Morbidit cardiovasculaire associe au syndrome dapne obstructive du sommeil
120958,hypoxia,6716,2014,Estrogen-mimicking isoflavone genistein prevents bone loss in a rat model of obstructive sleep apnea-hypopnea syndrome
120949,hypoxia,6716,2014,Association of obstructive sleep apnea with homocystein Nitric oxide and total antioxidant capacity levels in patients with or without coronary artery disease Koroner arter hastal olan ve olmayan hastalarda obstrktif uyku apnesinin homosistein Nitr
121052,hypoxia,6716,2014,Atherosclerosis/aortic aneurysms Atherosklerose/Aortenaneurysmen
121186,hypoxia,6716,2014,Obstructive sleep apnea syndrome affects liver histology and inflammatory cell activation in pediatric nonalcoholic fatty liver disease regardless of obesity/insulin resistance
121449,hypoxia,6716,2014,Hypoxia and fatty liver
121379,hypoxia,6716,2014,Hypercapnia is a key correlate of EEG activation and daytime sleepiness in hypercapnic sleep disordered breathing patients
121343,hypoxia,6716,2014,Sleep respiratory disturbances and arousals at moderate altitude have overlapping electroencephalogram spectral signatures
121259,hypoxia,6716,2014,Correlation of obstructive sleep apnea hypopnea syndrome with metabolic syndrome in snorers
121449,hypoxia inducible factor,6266,2014,Hypoxia and fatty liver
121863,hypoxia,6716,2014,Association of glucose transporter 4 gene polymorphism with hypoxia caused by obstructive sleep apnea syndrome and with related inflammatory factors
121779,hypoxia,6716,2014,Association of sleep-disordered breathing with decreased cognitive function among patients with dementia
121594,hypoxia,6716,2014,Respiratory determinants of diurnal hypercapnia in obesity hypoventilation syndrome what does weight have to do with it
121628,hypoxia,6716,2014,Optogenetic stimulation of adrenergic C1 neurons causes sleep state-dependent cardiorespiratory stimulation and arousal with sighs in rats
119397,if then rules,6782,2014,An Automatic Rules Extraction Approach to Support OSA Events Detection in an mHealth System
119803,if then rules,6782,2014,An Automatic Rules Extraction Approach to Support OSA Events Detection in an mHealth System
123819,if then rules,6782,2014,An Automatic Rules Extraction Approach to Support OSA Events Detection in an mHealth System
96374,if then rules,6782,2014,An Automatic Rules Extraction Approach to Support OSA Events Detection in an mHealth System
120768,imaging,6812,2014,Airway changes in obstructive sleep apnoea patients associated with a supine versus an upright position examined using cone beam computed tomography
123845,immobility,6818,2014,Chromosome 1 replacement increases brain orexins and antidepressive measures without increasing locomotor activity
121557,immobility,6818,2014,Chromosome 1 replacement increases brain orexins and antidepressive measures without increasing locomotor activity
119531,immobility,6818,2014,Chromosome 1 replacement increases brain orexins and antidepressive measures without increasing locomotor activity
121432,impaired glucose tolerance,6852,2014,Sleep-related intermittent hypoxemia and glucose intolerance A community-based study
120595,impaired glucose tolerance,6852,2014,Obstructive sleep apnea and type 2 diabetes
120476,impaired glucose tolerance,6852,2014,Obstructive sleep apnoea and type 2 diabetes
121226,incidence,6902,2014,Sleep-disordered breathing and inappropriate defibrillator shocks in chronic heart failure Schlafbezogene Atmungsstrungen und inadquate Defibrillatorschocks bei chronischer Herzinsuffizienz
120433,incidence,6902,2014,The prevalence of OSA in snorers presenting with various chief complaints A pilot study
119916,incidence,6902,2014,The prevalence of OSA in snorers presenting with various chief complaints A pilot study
121548,incidence,6902,2014,Incidence and risk of atrial fibrillation in sleep-disordered breathing without coexistent systemic disease  Nationwide longitudinal cohort study 
124329,independent component analysis,6740,2014,A method for extracting and evaluating inspiratory phasic component associated with respiration from mandibular surface electromyogram
121037,infant,6950,2014,Obstructive sleep apnea in infancy A 7-year experience at a pediatric sleep center
121880,health-related quality of life,6107,2014,Pulmonary rehabilitation improves only some domains of health-related quality of life measured by the Short Form-36 questionnaire
120220,health-related quality of life,6107,2014,Sleep characteristics and health-related quality of life among a national sample of American young adults Assessment of possible health disparities
120287,health-related quality of life,6107,2014,Age differences in the association of obstructive sleep apnea risk with cognition and quality of life
120481,health-related quality of life,6107,2014,Psychometric performance and responsiveness of the functional outcomes of sleep questionnaire and sleep apnea quality of life index in a randomized trial The HomePAP study
120190,health status,6097,2014,Functional comorbidity index in sleep apnea
121173,health,6054,2014,Impact of excessive daytime sleepiness on the safety and health of farmers in Saskatchewan
120749,headache,6049,2014,Headache in sleep apnea syndrome Epidemiology and pathophysiology
121890,guideline,5966,2014,Clinical use of pulse oximetry Official guidelines from the Thoracic Society of Australia and New Zealand
121838,guidelines,5968,2014,Where to begin and where to end Preoperative assessment for patients undergoing metabolic surgery
121543,guidelines,5968,2014,Guidelines to decrease unanticipated hospital admission following adenotonsillectomy in the pediatric population
124312,growth,5946,2014,A novel strategy to identify the critical conditions for growth-induced instabilities
121431,growth hormone,5952,2014,Treatments complications and healthcare utilization associated with acromegaly A study in two large United States databases
120066,growth hormone,5952,2014,Continuous positive airway pressure increases pulsatile growth hormone secretion and circulating insulin-like growth factor-1 in a time-dependent manner in men with obstructive sleep apnea A randomized sham-controlled study
120685,growth hormone,5952,2014,Clinical management of acromegaly Klinik der akromegalie
120688,growth hormone,5952,2014,Clinical management of acromegaly Klinik der Akromegalie
96425,growth,5946,2014,A novel strategy to identify the critical conditions for growth-induced instabilities
119914,grounded theory,5944,2014,Life experiences among obstructive sleep apnoea patients receiving continuous positive airway pressure therapy
120390,grounded theory,5944,2014,Life experiences among obstructive sleep apnoea patients receiving continuous positive airway pressure therapy
121491,granuloma,5926,2014,The spectrum of lung disease due to chronic occult aspiration
119997,granuloma,5926,2014,The spectrum of lung disease due to chronic occult aspiration
97939,grounded theory,5944,2014,Life experiences among obstructive sleep apnoea patients receiving continuous positive airway pressure therapy
121276,glucose tolerance,5861,2014,Metabolic consequences of sleep and circadian disorders
124302,glucose metabolism,5857,2014,Interactions between sleep circadian function and glucose metabolism Implications for risk and severity of diabetes
119406,glucose metabolism,5857,2014,Interactions between sleep circadian function and glucose metabolism Implications for risk and severity of diabetes
119469,glucose metabolism,5857,2014,The role of renal nerve ablation for the management of resistant hypertension and other disease conditions Benefits and concerns
121227,glucose metabolism,5857,2014,The role of renal nerve ablation for the management of resistant hypertension and other disease conditions Benefits and concerns
121058,glucose metabolism,5857,2014,Interactions between sleep circadian function and glucose metabolism Implications for risk and severity of diabetes
96439,glucose metabolism,5857,2014,The role of renal nerve ablation for the management of resistant hypertension and other disease conditions Benefits and concerns
121147,hemodialysis,6193,2014,Sleep disorders in patients with end-stage renal disease undergoing dialysis comparison between hemodialysis continuous ambulatory peritoneal dialysis and automated peritoneal dialysis
123827,height,6171,2014,Growth after adenotonsillectomy for obstructive sleep apnea An RCT
120097,helicobacter pylori,6175,2014,Presence of different genotypes of Helicobacter pylori in patients with chronic tonsillitis and sleep apnoea syndrome
120498,helicobacter pylori,6175,2014,Detection of Helicobacter pylori in oropharyngeal lymphatic tissue with real-time PCR and assessment of its carcinogenic potential
119832,height,6171,2014,Growth after adenotonsillectomy for obstructive sleep apnea An RCT
119961,height,6171,2014,Growth after adenotonsillectomy for obstructive sleep apnea An RCT
120922,heart rate recovery,6142,2014,Heart rate recovery post 6-minute walking test in obstructive sleep apnea Cycle ergometry versus 6-minute walking test in OSA patients
121062,hemorrhage,6216,2014,Combined extracapsular and intracapsular tonsillectomy Lower pole capsule preservation
121338,hemorrhage,6216,2014,How to replace codeine after tonsillectomy in children under 12 years of age Guidelines of the French Oto-Rhino-Laryngology-Head and Neck Surgery Society SFORL
120900,heritability,6248,2014,Heritability of craniofacial structures in normal subjects and patients with sleep apnea
119408,heart rate,6138,2014,Robust detection of sleep apnea from holter ECGs Joint assessment of modulations in QRS amplitude and respiratory myogram interference
120637,heart rate,6138,2014,Acute haemodynamic effects of continuous positive airway pressure in awake patients with heart failure
120638,heart rate,6138,2014,Sleep-disordered breathing does not affect nocturnal dipping as assessed by pulse transit time in preschool children Evidence for early intervention to prevent adverse cardiovascular effects
120550,heart rate,6138,2014,Robust detection of sleep apnea from holter ECGs Joint assessment of modulations in QRS amplitude and respiratory myogram interference
121495,heart rate,6138,2014,Average heart rates of hispanic and caucasian adolescents during sleep Longitudinal analysis from the tucasa cohort
97976,health-related quality of life,6107,2014,Sleep health-related quality of life and functional outcomes in adults with diabetes
120040,heart disease,6128,2014,The clinical profile and pathophysiology of atrial fibrillation Relationships among clinical features epidemiology and mechanisms
121289,heart,6121,2014,Relationship between obstructive sleep apnea and markers of cardiovascular alterations in never-treated hypertensive patients
120023,heart,6121,2014,Effects of obstructive sleep apnea and obesity on exercise function in children
119998,heart,6121,2014,Protective effect of salidroside on cardiac apoptosis in mice with chronic intermittent hypoxia
