art_id,keyword,art_year,citation,title,author_name,affiliation_1,affiliation_2,country
96775,computational fluid dynamics; image processing; optical coherence tomography; sleep apnea; upper airway anatomy,2010,21,Measurement reconstruction and flow-field computation of the human pharynx with application to sleep apnea,lucey ad; king ajc; tetlow ga; wang j; armstrong jj; leigh ms; paduch a; walsh jh; sampson dd; eastwood pr; hillman dr,fluid dynamics research group  curtin university  perth; opticalbiomedical engineering laboratory  school of electrical  electronic  and computer engineering  university of western australia  perth; west australian sleep disorders research institute  sir charles gairdner hospital  nedlands; west australian sleep disorders research institute  sir charles gairdner hospital  nedlands  wa   australia  school of anatomy and human biology  university of western australia  perth,wa,australia
96776,renal cell carcinoma; sunitinib; tumor lysis syndrome,2010,14,Sunitinib inducing tumor lysis syndrome in a patient treated for renal carcinoma,michels j; lassau n; gross-goupil m; massard c; mejean a; escudier b,institut gustave roussy  département de médecine; institut gustave roussy  département de médecine  villejuif  france  institut gustaveroussy  rue camilledesmoulins; institut gustave roussy  département dimagerie; service de chirurgie urologique  hopital necker,paris; villejuif,france
96778,covered body analysis; obscured pose estimation; pose recognition; sleep apnoea,2010,7,Real time pose recognition of covered human for diagnosis of sleep apnoea,wang c-w; hunter a; gravill n; matusiewicz s,the centre for cancer research and cell biology; united lincolnshire hospital; university of lincoln,lincoln; queens university belfast,united kingdom
96779,linear discriminant analysis; nonlinear analysis; obstructive sleep apnoea syndrome; oxygen saturation; pattern classification; spectral analysis,2010,22,Automated detection of obstructive sleep apnoea syndrome from oxygen saturation recordings using linear discriminant analysis,marcos jv; hornero r; lvarez d; campo fd; aboy m,biomedical engineering group  etsi de telecomunicación  university of valladolid; electrical engineering department  oregon institute of technology  portland; servicio de neumología  hospital del río hortega,or; valladolid,spain; united states
96780,assessment of complexity; data complexity; sample entropy; shannon entropy; system complexity,2010,1,Complexity of measurement data and methods for its assessment Zoono danych pomiarowych i metody jej okrelania,czajka a; polak ag,politechnika wrocawska  katedra metrologii elektronicznej i fotonicznej  ul prusa,wrocaw,poland
96781,bariatric surgery; body mass index; excess weight; gastric bypass; hypoxemia; obesity,2010,4,Relationship between body mass index age and hypoxemia in patients with extremely severe obesity undergoing bariatric surgery,lumachi f; marzano b; fanti g; basso smm; mazza f; chiara gb,department of surgical and gastroenterological sciences  university of padua  school of medicine; uo chirurgia   s maria degli angeli hospital,padova; pordenone,italy
96783,eeg; hyponoea; linear and nonlinear methods; lyapunov; music; sleep,2010,4,Alterations in sleep EEG activity during the hypopnoea episodes,cvetkovic d; beyli ed; holland g; cosic i,faculty of engineering  department of electrical and electronics engineering  tobb economics and technology university  söütözü; school of electrical and computer engineering  rmit university  gpo box v  melbourne; science  engineering and technology  rmit university  gpo box v  melbourne; st lukes hospital  sleep centre  sydney,ankara; nsw; vic,australia; turkey
96784,cbct images; gaussian kernel blurring filter; pca; upper airway image slices; upper airway segmentation; volumetric upper airway visualization,2010,10,Upper airway detection and visualization from cone beam image slices,celenk m; farrell ml; eren h; kumar k; singh gd; lozanoff s,biomodeling solutions  llc  beaverton; school of eecs  ohio university   stocker center athens; university hawaii at manoa  honolulu,hi; oh; or,united states
96785,apnoea detection methods; infant sleep apnoea; infrared motion sensors,2010,1,Contactless method for detection of infant sleep apnoea,bani amer mm; az-zaqah r; aldofash ak; mohammad ay; dameer am,0; department of biomedical engineering  jordan university of science and technology  po box; ministry of health,aldofash; dameer; directorate of medical instruments; irbid; mohammad,a.k.; a.m.; a.y.; jordan; united kingdom
96786,empirical mode decomposition; hilberthuang transform; intrinsic mode function; obstructive sleep apnea; oronasal airway pressure; sleep apnea diagnosis; sleep breathing disorders,2010,17,Screening of obstructive sleep apnea using Hilbert-Huang decomposition of oronasal airway pressure recordings,caseiro p; fonseca-pinto r; andrade a,institute of biophysics and biomedical engineering  faculty of sciences  university of lisbon  campo grande; institute of biophysics and biomedical engineering  faculty of sciences  university of lisbon  campo grande   lisbon  portugal  polytechnic institute of leiria  school of technology and management  campus; institute of biophysics and biomedical engineering  faculty of sciences  university of lisbon  campo grande   lisbon  portugal  superior school of health and technology of coimbra  polytechnic institute of coimbra  rua  de outubro  s martinho do bispo,coimbra; leiria; lisbon,portugal
96787,data mining; realtime monitoring; sleep apnea and hypopnea syndrome detection; spo signal analysis,2010,29,Real-time detection of apneas on a PDA,burgos a; goi a; illarramendi a; bermdez j,university of the basque country,guipuzcoa,spain
96788,nonrestrained dogs; respiratory inductive plethysmography; telemetry,2010,26,Respiratory inductive plethysmography as a method for measuring ventilatory parameters in conscious non-restrained dogs,murphy dj; renninger jp; schramek d,department of safety pharmacology  glaxosmithkline pharmaceuticals  king of prussia,pa,united states
96789,creactive protein; cytokines; inflammation; markers; sleep apnea,2010,13,Obstructive sleep apnea syndrome and upper airway inflammation,inancli hm; enoz m,department of orl and head and neck surgery  ankara oncology training and research hospital; department of orl and head and neck surgery  special yenibosna safa hospital  deniz abdal mah veled celebi sok no  isik apt ablok  findikzade,ankara; istanbul,turkey
96790,caffeine targets; networks; obesity; polypharmacy; reactive oxygen species,2010,1,Winning a won game Caffeine panacea for obesity syndemic,myslobodsky m; eldan a,; howard university graduate school  washington  dc  united states  clinical brain disorders branch  nimhnational institutes of health,bethesda; wide medltd,israel; united states
96792,adenoid pad; adenoidal hypertrophy; adenotomy; nasal steroids; steroids,2010,1,Can adenoidal hypertrophy be treated with intranasal steroids,berlucchi m; sessa m,department of otorhinolaryngology; department of pediatric otorhinolaryngology  spedali civili  piazza spedali civili,brescia; university of brescia,italy
96793,ar coefficients; electroencephalogram; least squares support vector machines; sleep apnoea hypopnoea,2010,5,Analysis of sleep EEG activity during hypopnoea episodes by least squares support vector machine employing AR coefficients,beyli ed; cvetkovic d; holland g; cosic i,rmit university  school of electrical and computer engineering  gpo box v  melbourne; rmit university  science  engineering and technology  gpo box v  melbourne; st lukes hospital  sleep centre  sydney; tobb ekonomi ve teknoloji üniversitesi  faculty of engineering  department of electrical and electronics engineering   sogutozu,ankara; nsw; vic,australia; turkey
96796,adaptive neurofuzzy inference system; electroencephalogram; sleep apnoea hypopnoea; wavelet coefficients,2010,8,Adaptive neuro-fuzzy inference system employing wavelet coefficients for detection of alterations in sleep EEG activity during hypopnoea episodes,beyli ed; cvetkovic d; holland g; cosic i,rmit university  school of electrical and computer engineering  gpo box v  melbourne; rmit university  science engineering and technology  gpo box v  melbourne; st lukes hospital  sleep centre  sydney; tobb ekonomi ve teknoloji üniversitesi  faculty of engineering  department of electrical and electronics engineering   sogutozu,ankara; nsw; vic,australia; turkey
96797,children; decreases in the amplitude fluctuations of pulse photoplethysmography signal; ppg; pulse transit time variability; sleep apnea; timefrequency,2010,25,PTT variability for discrimination of sleep apnea related decreases in the amplitude fluctuations of PPG signal in children,gil e; bailn r; vergara jm; laguna p,aragón institute of engineering research  ciber de bioingeniería  biomateriales y nanomedicina ciberbbn  university of zaragoza; sleep department  university of zaragoza  miguel servet children hospital,zaragoza,spain
96798,antipsychotic; polysomnography; sleep apnea,2010,22,Atypical antipsychotic medications are independently associated with severe obstructive sleep apnea,rishi ma; shetty m; wolff a; amoateng-adjepong y; manthous ca,bridgeport hospital  yale university school of medicine   grant st  bridgeport,ct,united states
96799,automatic classification; feature extraction; heart rate variability; sleep analysis; timefrequency autoregressive analysis,2010,23,Processing of signals recorded through smart devices Sleep-quality assessment,bianchi am; mendez mo; cerutti s,department of biomedical engineering  politecnico di milano  piazza leonardo davinci; department of electronics  universidad autónoma de san luís potosí,milano; san luís potosí,italy; mexico
96800,neuromuscular responses; upper airway neuromuscular control,2008,70,Upper airway neuromuscular compensation during sleep is defective in obstructive sleep apnea,mcginley bm; schwartz ar; schneider h; kirkness jp; smith pl; patil sp,johns hopkins sleep disorders center  division of pulmonary and critical care medicine  johns hopkins university  baltimore; johns hopkins sleep disorders center  division of pulmonary and critical care medicine  johns hopkins university  baltimore  md  united states  johns hopkins asthma and allergy center   hopkins bayview circle  baltimore,md,united states
96802,cognition; driving simulation; sleep apnea; spectral analysis,2008,4,Are OSAS patients impaired in their driving ability on a circuit with medium traffic density,tassi p; grenche j; pebayle t; eschenlauer a; hoeft a; bonnefond a; rohmer o; muzet a,institut fédératif des neurosciences ifr    rue blaise pascal   strasbourg  france  forenap  ème rsm    rue du  bp; laboratoire dimagerie et de neurosciences cognitives umr    rue becquerel   strasbourg cedex  france  institut fédératif des neurosciences ifr    rue blaise pascal; laboratoire dimagerie et de neurosciences cognitives umr    rue becquerel   strasbourg cedex  france  université louis pasteur    rue goethe; laboratoire dimagerie et de neurosciences cognitives umr    rue becquerel   strasbourg cedex  france  université louis pasteur    rue goethe   strasbourg  france  institut fédératif des neurosciences ifr    rue blaise pascal,rouffach; strasbourg,france
96803,antihypertensive treatment; refractory hypertension; secondary hypertension; treatment resistance,2008,1,Treatment resistant hypertension,bolli p,ambulatory internal medicine teaching clinic  st catharines  canada  ambulatory internal medicine teaching clinic   king street  st catharines,ont lr g,canada
96804,hypertension; obesity; risk factor interdependence; sleep disorders,2008,3,Do sleep disorders have an impact on blood pressure,lenfant c,world hypertension league  national heart  lung and blood institute  national institutes of health  bethesda  md  united states  po box   gaithersburg,md,united states
96805,amnesia; brain injury; circadian disorder; memory; sleep disturbance; trauma,2008,52,Prevalence of sleep disturbance in closed head injury patients in a rehabilitation unit,makley mj; english jb; drubach da; kreuz aj; celnik pa; tarwater pm,biology  villa julie college  baltimore; biostatistics  university of texas school of public health  houston; neurology  mayo clinic  rochester; neurology  ms center of atlanta; physical medicine and rehabilitation  johns hopkins school of medicine  baltimore; university of maryland school of medicine  baltimore  md  united states  university of maryland  co kernan hospital brain injury unit   kernan dr  baltimore,ga; md; mn; tx,united states
96806,ondine curse; phoxb gene; rapideyemovement sleep,2008,24,Effect of sleep stage on breathing in children with central hypoventilation,huang j; colrain im; panitch hb; tapia ie; schwartz ms; samuel j; pepe m; bandla p; bradford r; mosse yp; maris jm; marcus cl,division of oncology  childrens hospital of philadelphia  university of pennsylvania school of medicine  philadelphia; division of pulmonology  childrens hospital of philadelphia  university of pennsylvania school of medicine  philadelphia; sleep center  childrens hospital of philadelphia  university of pennsylvania school of medicine  philadelphia; sleep center  childrens hospital of philadelphia  university of pennsylvania school of medicine  philadelphia  pa  united states  division of pulmonology  childrens hospital of philadelphia  university of pennsylvania school of medicine  philadelphia; sleep center  childrens hospital of philadelphia  university of pennsylvania school of medicine  philadelphia  pa  united states  division of pulmonology  childrens hospital of philadelphia  university of pennsylvania school of medicine  philadelphia  pa  united states  childrens hospital of philadelphia  pulmonary div  th and civic center blvd  philadelphia; sri international  menlo park,ca; pa,united states
96808,obstructive sleep apnea; pharynx; physiopathology,2008,92,Contribution of male sex age and obesity to mechanical instability of the upper airway during sleep,kirkness jp; schwartz ar; schneider h; punjabi nm; maly jj; laffan am; mcginley bm; magnuson t; schweitzer m; smith pl; patil sp,department of surgery  johns hopkins school of medicine  baltimore; division of pulmonary and critical care medicine  johns hopkins school of medicine  baltimore; division of pulmonary and critical care medicine  johns hopkins school of medicine  baltimore  md  united states  johns hopkins sleep disorders center  div of pulmonary and critical care medicine  johns hopkins asthma and allergy center   hopkins bayview circle  baltimore; division of pulmonary and critical care medicine  johns hopkins school of medicine  baltimore  md  united states  western australia sleep disorders research institute  school of anatomy and human biology  university of western australia  perth,md; wa,australia; united states
96809,arterial compliance; blood pressure; heart rate; modelling; paediatrics; respiratory sleep studies,2008,1,Use of the pulse transit time trend to relate tidal breathing and central respiratory events,foo jya; wilson sj; lim cs,division of research  singapore general hospital  singapore  singapore  biomedical engineering research centre  nanyang technological university  singapore  singapore  division of research  singapore general hospital   third hospital avenue  outram road; school of information technology and electrical engineering  university of queensland; school of mechanical and aerospace engineering  nanyang technological university  singapore  singapore  school of chemical and biomedical engineering  nanyang technological university,brisbane; singapore,australia; singapore
96811,apnea; capnography; etco; nonintubated; obstructive sleep apnea; polysomnography; respiratory care,2008,6,A flow-through capnometer for obstructive sleep apnea,yamamori s; takasaki y; ozaki m; iseki h,center for sleep disorders  ohta general hospital  khoriyamashi; department of anesthesiology  tokyo womens medical university  shinjukuku; faculty of advanced technosurgery  institute of advanced biomedical engineering and science  tokyo womens medical university   kawadacho  shinjukuku; faculty of advanced technosurgery  institute of advanced biomedical engineering and science  tokyo womens medical university   kawadacho  shinjukuku  tokyo  japan  ogino memorial laboratory  nihon kohden corporation   nishiochiai  shinjukuku,fukushima; tokyo,japan
96813,acclimatization; acetazolamide; acute mountain sickness; andean; animals at high altitude,2008,7,High altitude pulmonary edema Down syndrome and obstructive sleep apneas,richalet j-p; chenivesse c; larmignat p; meille l,aphp  groupe hospitalier pitié salpêtrière  service de pneumologie et réanimation; aphp  hôpital antoine béclère  service de cardiologie; aphp  hôpital avicenne  département danesthésie et réanimation; aphp  hôpital avicenne  département danesthésie et réanimation  bobigny  france  université paris   laboratoire  réponses cellulaires et fonctionnelles à lhypoxie  bobigny  france  university paris    rue marcel cachin  bobigny,; bobigny; clamart; paris,france
96814,cancer; circulating dnarna; diabetes; diagnosis; nucleic acid uptakeexpression; plasmaserum,2008,10,Circulating nucleic acids in plasma and serum Roles in diagnosis and prognosis in diabetes and cancer,gahan pb,department of anatomy and human sciences  kings college london  london bridge,london se ul,united kingdom
96815,blood pressure; hypopnoea; noninvasive monitoring; sleep apnoea,2008,1,An investigation on pulse transit time in respiratory sleep studies for infants,foo jya; lim cs,biomedical engineering research centre  nanyang technological university  research techno plaza   nanyang drive  xfrontiers block; biomedical engineering research centre  nanyang technological university  research techno plaza   nanyang drive  xfrontiers block    singapore  singapore  school of chemical and biomedical engineering  nanyang technological university   nanyang drive,singapore,singapore
96817,hypertension; occupation; shift work; sleep duration; sleepdisordered breathing,2008,4,Sleep-disordered breathing and hypertension in Japanese steel workers,kato n; takahashi m; aratake y; watanabe m; sakata y; kojima r; kakinuma m; shibaoka m; tanaka k,department of occupational mental health  graduate school of medical science  kitasato university   kitasato  sagamihara; national institute of occupational safety and health   nagao  tamaku,kanagawa; kawasaki,japan
96818,cerebellum; hypertension; inferior olive projections; sudden infant death syndrome,2008,8,Hyperventilation evoked by activation of the vicinity of the caudal inferior olivary nucleus depends on the fastigial nucleus in anesthetized rats,zhuang j; xu f; frazier dt,department of physiology  university of kentucky  lexington; pathophysiology program  lovelace respiratory research institute  albuquerque; pathophysiology program  lovelace respiratory research institute  albuquerque  nm  united states  pathophysiology program  lovelace respiratory research inst   ridgecrest dr se  albuquerque,ky; nm,united states
96819,glomus cells; hyperplasia; sensory longterm facilitation,2008,64,Comparative analysis of neonatal and adult rat carotid body responses to chronic intermittent hypoxia,pawar a; peng y-j; jacono fj; prabhakar nr,center for systems biology  department of medicine  university of chicago  chicago; department of medicine  case western reserve university  cleveland; department of physiology and biophysics  case western reserve university  cleveland  oh  united states  center for systems biology  department of medicine  university of chicago  chicago; department of physiology and biophysics  case western reserve university  cleveland  oh  united states  center for systems biology  department of medicine  university of chicago  chicago  il  united states  center for systems biology  dept of medicine  univ of chicago   s maryland  chicago,il; oh,united states
96821,data clustering; nocturnal oximetry; nonlinear analysis; obstructive sleep apnoea syndrome; radial basis function neural network,2008,26,Radial basis function classifiers to help in the diagnosis of the obstructive sleep apnoea syndrome from nocturnal oximetry,marcos jv; hornero r; lvarez d; del campo f; lpez m; zamarrn c,biomedical engineering group  etsi de telecomunicación  university of valladolid  camino del cementerio  sn; servicio de neumología  hospital clínico universitario; servicio de neumología  hospital del río hortega,santiago de compostela; valladolid,spain
96822,adenoidectomy; childhood obesity; lingual tonsils; obstructive sleep apnea; pediatric imaging; tonsillectomy,2008,21,The frequency of lingual tonsil enlargement in obese children,guimaraes cva; kalra m; donnelly lf; shott sr; fitz k; singla s; amin rs,department of pediatrics  cincinnati childrens hospital medical center  cincinnati; department of radiology  cincinnati childrens hospital medical center  mlc    burnet ave  cincinnati; department of radiology  cincinnati childrens hospital medical center  mlc    burnet ave  cincinnati  oh   united states  department of pediatrics  cincinnati childrens hospital medical center  cincinnati; division of otolaryngology  cincinnati childrens hospital medical center  cincinnati,oh,united states
96823,biomedical optical imaging; endoscopy; optical coherence tomography; sleep apnea; upper airway,2008,27,Anatomical optical coherence tomography for long-term portable quantitative endoscopy,leigh ms; armstrong jj; paduch a; walsh jh; hillman dr; eastwood pr; sampson dd,opticalbiomedical engineering laboratory obel  school of electrical  electronic and computer engineering  university of western australia   stirling highway  m  crawley; opticalbiomedical engineering laboratory obel  school of electrical  electronic and computer engineering  university of western australia  crawley; opticalbiomedical engineering laboratory obel  school of electrical  electronic and computer engineering  university of western australia  crawley  wa   australia  leica geosystems; west australian sleep disorders research institute wasdri  department of pulmonary physiology  sir charles gairdner hospital  nedlands; west australian sleep disorders research institute wasdri  department of pulmonary physiology  sir charles gairdner hospital  nedlands  wa   australia  school of anatomy and human biology  university of western australia  crawley  wa   australia  curtin university of technology  perth,heerbrugg ch; wa,australia; switzerland
96824,armodafinil; excessive sleepiness; narcolepsy; obstructive sleep apnea; shift work; wake promotion,2008,24,Armodafinil A new treatment for excessive sleepiness,lankford da,sleep disorders center of georgia   peachtree dunwoody road  atlanta,ga,united states
96825,apnoea; automated detection; compressed waveform; nonlinear filtering; tracheal breathing sound,2008,13,Detection of compressed tracheal sound patterns with large amplitude variation during sleep,kulkas a; rauhala e; huupponen e; virkkala j; tenhunen m; saastamoinen a; himanen s-l,department of clinical neurophysiology  medical imaging centre  pirkanmaa hospital district; department of clinical neurophysiology  medical imaging centre  pirkanmaa hospital district  tampere  finland  department of clinical neurophysiology  satakunta central hospital; department of clinical neurophysiology  medical imaging centre  pirkanmaa hospital district  tampere  finland  sleep laboratory  brain work research center  finnish institute of occupational health,helsinki; pori; tampere,finland
96826,arousal from sleep; autonomic nervous system; heart rate variability; sleep fragmentation; timefrequency distributions,2008,24,On arousal from sleep Time-frequency analysis,mendez mo; bianchi am; montano n; patruno v; gil e; mantaras c; aiolfi s; cerutti s,communication technology group  university of zaragoza; department of biomedical engineering  fac ingeniería  universidad nacional de entre ríos; department of biomedical engineering  politecnico di milano  pzza leonardo da vinci; department of clinic science  university of milan  ospedale l sacco; hospital unit of respiratory rehabilitation  ospedale s marta  ospedale maggiore di crema  rivolta dadda,cr; milan; parana; zaragoza,argentina; italy; spain
96827,airway obstruction; neural network; photoplethysmography; pulse oximeter,2008,4,Identifying airway obstructions using photoplethysmography PPG,knorr-chung br; mcgrath sp; blike gt,department of anesthesia  dartmouthhitchcock medical center  lebanon; thayer school of engineering  dartmouth college  hanover; thayer school of engineering  dartmouth college  hanover  nh  united states   center drive  bethesda,md; nh,united states
96828,caspases; cell death; fas receptor; mitochondrial; obese,2008,11,The coexistence of nocturnal sustained hypoxia and obesity additively increases cardiac apoptosis,lee s-d; kuo w-w; bau d-t; ko f-y; wu f-l; kuo c-h; tsai f-j; wang ps; lu m-c; huang c-y,department of biological science and technology  china medical college; department of pediatrics  medical research and medical genetics  china medical university hospital; department of physical therapy  china medical university; department of physiology  national yangming university; departments of internal medicine and microbiology and immunology  chungshan medical university; graduate institute of chinese medical science  china medical university; graduate institute of chinese medical science  china medical university  taichung  taiwan  institute of medical science  china medical university  taichung  taiwan  department of health and nutrition biotechnology  asia university  taichung  taiwan  graduate institute of chinese medical science  institute of medical science  china medical univ  no   hsuehshih road  taichung; laboratory of exercise biochemistry  taipei physical education college,; taichung; taipei,taiwan
96830,crashes; driving simulation test; mslt; osas; sleepiness,2008,18,Daytime driving simulation performance and sleepiness in obstructive sleep apnoea patients,pizza f; contardi s; ferlisi m; mondini s; cirignotta f,unit of neurology  sorsolamalpighi hospital  university of bologna,bologna,italy
96831,acetazolamide; closedloop gain; control of breathing; methazolamide; nhe inhibitors,2008,9,Pharmacological impact on loop gain properties to prevent irregular breathing,kiwull-schne hf; teppema l; wiemann m; kalhoff h; kiwull p,; department of physiology; department of physiology  ruhruniversity bochum  germany  dept of physiology  ruhruniversity; department of physiology and anaesthesiology,bochum; leiden university; paediatric clinic dortmund; ruhruniversity bochum; university of duisburgessen,germany; netherlands
96832,driving performance; driving simulators; eeg; microsleep; obstructive sleep apnea syndrome,2008,52,Driver performance in the moments surrounding a microsleep,boyle ln; tippin j; paul a; rizzo m,college of medicine  department of neurology; department of mechanical and industrial engineering  university of iowa   seamans ctr engineering arts sciences  iowa city; department of mechanical and industrial engineering  university of iowa   seamans ctr engineering arts sciences  iowa city  ia   united states  college of medicine  department of neurology,ia; university of iowa,united states
96834,chagas disease; cheynestokes respiration; congestive heart failure; gender; sleep apnea,2008,9,Breathing disorders in congestive heart failure Gender etiology and mortality,silva rs; figueiredo ac; mady c; lorenzi-filho g,laboratório do sono  instituto do coração  universidade de são paulo  av dr eneias de carvalho aguiar    são paulo; laboratório do sono  instituto do coração  universidade de são paulo  av dr eneias de carvalho aguiar    são paulo  sp  brazil  disciplina de medicina e biologia do sono  departamento de psicobiologia  universidade federal de são paulo  são paulo; unidade de insuficiência cardiaca  instituto do coração  universidade de são paulo  são paulo,sp,brazil
96835,mattress; pillow; sleepdisordered breathing,2008,4,Effects of bedding systems selected by manual muscle testing on sleep and sleep-related respiratory disturbances,tsai l-l; liu h-m,department of psychology  national chungcheng university   university road  minhsiung,chiayi,taiwan
96836,hippocampus; intermittent hypoxia; nitric oxide; potassium channel; sleep apnea; snitrosylation,2008,18,Nitric oxide deficit in chronic intermittent hypoxia impairs large conductance calcium-activated potassium channel activity in rat hippocampal neurons,tjong y-w; li m; hung m-w; wang k; fung m-l,department of physiology  li ka shing faculty of medicine  the university of hong kong  pokfulam; department of physiology  li ka shing faculty of medicine  the university of hong kong  pokfulam  hong kong sar  hong kong  research centre of heart  brain  hormone and healthy aging  li ka shing faculty of medicine  the university of hong kong,hong kong sar; pokfulam,hong kong
96837,cpap; epworth sleepiness scale; modafinil; obstructive sleep apnea syndrome; placebo effect; residual sleepiness,2008,21,Placebo and modafinil effect on sleepiness in obstructive sleep apnea,bittencourt lra; lucchesi lm; rueda ad; garbuio sa; palombini lo; guilleminault c; tufik s,sleep medicine and biology discipline  psychobiology department  universidade federal de são paulo  napoleão de barros   são paulo; stanford university sleep disorders center  suite    quarry road  stanford,ca; sp,brazil; united states
96840,adaptive resonance theory; electroencephalogram; healthy controls; narcolepsy; neural network; obstructive sleep apnea; pupil stage,2008,46,A neural network method for detection of obstructive sleep apnea and narcolepsy based on pupil size and EEG,liu d; pang z; lloyd sr,center for narcolepsy  sleep  and health research  college of nursing  university of illinois at chicago  chicago; department of electrical and computer engineering  university of illinois at chicago  chicago,il,united states
96842,arousal; excessive daytime sleepiness; locus coeruleus; modafinil; obstructive sleep apnea; pupil,2008,8,The 5-min pupillary alertness test is sensitive to modafinil A placebo controlled study in patients with sleep apnea,nikolaou a; schiza se; giakoumaki sg; roussos p; siafakas n; bitsios p,department of psychiatry and behavioral sciences  medical school  university of crete  po box   heraklion; department of thoracic medicine  medical school  university of crete  heraklion,crete,greece
96843,behaviour; hypothalamus; intermittent hypoxia; plasticity; respiration,2008,60,Ventilatory long-term facilitation in mice can be observed during both sleep and wake periods and depends on orexin,terada j; nakamura a; zhang w; yanagisawa m; kuriyama t; fukuda y; kuwaki t,department of autonomic physiology  chiba university graduate school of medicine; department of autonomic physiology  chiba university graduate school of medicine  chiba  japan  department of molecular and integrative physiology  chiba university graduate school of medicine  chiba  japan  dept of molecular and integrative physiology  chiba univ graduate school of medicine   chuoku; department of autonomic physiology  chiba university graduate school of medicine  chiba  japan  department of respirology  chiba university graduate school of medicine; department of molecular and integrative physiology  chiba university graduate school of medicine; department of molecular genetics  howard hughes medical institute  university of texas southwestern medical center  dallas  tx  united states  exploratory research for advance technology yanagisawa orphan project  japan science and technology; department of respirology  chiba university graduate school of medicine,chiba; tokyo,japan
96844,boundary layer theory; expiratory flow limitation; finite element modelling; fluidstructure interaction; in vitro experiment; numerical simulation; obstructive sleep apnea; snoring; upper airway,2008,29,Numerical and experimental study of expiratory flow in the case of major upper airway obstructions with fluid-structure interaction,chouly f; van hirtum a; lagre p-y; pelorson x; payan y,département parole et cognition  gipsalab  inpg   av felix viallet; institut jean le rond dalembert  umr cnrs     place jussieu; laboratoire timc  umr cnrs   université joseph fourier; laboratoire timc  umr cnrs   université joseph fourier   la tronche  france  département parole et cognition  gipsalab  inpg   av felix viallet,grenoble; la tronche; paris cedex,france
96845,cost analysis; economics; nocturnal pulse oximetry; polysomnography; questionnaire,2008,22,Estimated cost of crashes in commercial drivers supports screening and treatment of obstructive sleep apnea,gurubhagavatula i; nkwuo je; maislin g; pack ai,center for sleep and respiratory neurobiology  division of sleep medicine  department of medicine  philadelphia; center for sleep and respiratory neurobiology  division of sleep medicine  department of medicine  philadelphia  pa  united states  pulmonary  critical care and sleep section  philadelphia va medical center  philadelphia,pa,united states
96846,genioglossus; obstructive sleep apnea syndrome; percutaneous biphasic electrical stimulation; sleep medicine,2008,7,Percutaneous biphasic electrical stimulation for treatment of obstructive sleep apnea syndrome,hu l; xu x; gong y; fan x; wang l; zhang j; zeng y,biomedical engineering center  beijing university of technology; department of automatic control and systems engineering  university of sheffield; institute of cor pulmonale  wenzhou medical college  wenzhou; institute of cor pulmonale  wenzhou medical college  west xueyuan road  wenzhou,beijing; sheffield s jd; zhejiang,china; united kingdom
96847,classification; esophageal pressure; jaw movement; respiratory effort; sleep apneahypopnea; wavelet,2008,18,Midsagittal jaw movement analysis for the scoring of sleep apneas and hypopneas,senny f; destin j; poirrier r,department of neurology  faculty of medicine  university of liège; montefiore department of electrical engineering and computer science  university of liège; montefiore department of electrical engineering and computer science  university of liège  sarttilman  building b,b liège,belgium
96848,endothelial nitric oxide synthase; ionomycin; pulmonary hypertension; right ventricular hypertrophy; sleep apnea; vascular remodeling,2008,41,Differential effects of chronic hypoxia and intermittent hypocapnic and eucapnic hypoxia on pulmonary vasoreactivity,snow jb; kitzis v; norton ce; torres sn; johnson kd; kanagy nl; walker br; resta tc,vascular physiology group  department of cell biology and physiology  university of new mexico health sciences center  albuquerque; vascular physiology group  department of cell biology and physiology  university of new mexico health sciences center  albuquerque  nm  united states  dept of cell biology and physiology  univ of new mexico health sciences center   univ of new mexico  albuquerque,nm,united states
96849,apoptosis; cardiac hypertrophy; obstructive sleep apnea,2008,53,Left ventricular dysfunction and associated cellular injury in rats exposed to chronic intermittent hypoxia,chen l; zhang j; gan tx; chen-izu y; hasday jd; karmazyn m; balke cw; scharf sm,department of internal medicine  university of kentucky college of medicine  lexington; department of internal medicine  university of kentucky college of medicine  lexington  ky  united states  department of physiology  university of kentucky college of medicine  lexington; department of physiology  university of maryland  baltimore; department of physiology and pharmacology  university of western ontario  london; division of pulmonary and critical care medicine  university of maryland  baltimore; division of pulmonary and critical care medicine  university of maryland  baltimore  md  united states  div of pulmonary and critical care medicine  dept of medicine  univ of maryland  baltimore   west baltimore st  baltimore,ky; md; on,canada; united states
96850,apnea; human; muscle sympathetic nerve activity; ultrasound,2008,24,Central chemoreflex sensitivity and sympathetic neural outflow in elite breath-hold divers,dujic z; ivancev v; heusser k; dzamonja g; palada i; valic z; tank j; obad a; bakovic d; diedrich a; joyner mj; jordan j,autonomic dysfunction service  vanderbilt university  nashville; department of anesthesiology  mayo clinic college of medicine  rochester; department of neurology  clinical hospital split; department of physiology  university of split school of medicine; department of physiology  university of split school of medicine  split  croatia  dept of physiology  univ of split school of medicine  soltanska; franzvolhard clinical research center  charité campus buch  helios klinikum berlin,berlin; ny; split; tn,croatia; germany; united states
