art_id,keyword
117542,pap;gout;hyperuricemia;osa;type  diabetes mellitus;urate
117547,raniovertebral junction;occipitocervical fusion;spinal cord compression;spinal dysraphism
117548,nxiety;depression;ethnic variances;obstructive sleep apnea
117550,ene;hydroxytryptamine;obstructive sleep apneahypopnea syndrome;polymorphism
117551,ognition;moca;obesity hypoventilation syndrome;obstructive;sleep apnea
117552,dequacy of method;evidencebased dentistryhealth care;evidencebased medicine;oral and maxillofacial surgery;risk of bias
117553,ltitude;healthy;hypoxia;sleep apnea;vigilance
117554,cute coronary syndrome;nationwide populationbased cohort study;nonapnea sleep disorder
117555,utonomic nervous system;catecholamines;heart rate;heart rate variability;pediatric;sleep disordered breathing
117556,lood pressure;followup;heart rate;obstructive sleep apnea;pediatric sleepdisordered breathing;treatment
117557,pap;homecare;interface;noninvasive ventilation;pediatrics;treatment adherence
117558,bstructive sleep apnea;polysomnography;receiver operator characteristic curve;screening;sensitivity and specificity
117559,sthetics;orthognathic surgery
117563,bortive treatment;children;cluster headache;headache;management;migraine;pregnancy;prophylactic treatment;sleep;tensiontype headache;triptans
117564,hildren;physician subspecialty;sleep studies
117566,anglioneuroma;neuroepithelial neoplasm;upper airway obstruction
117568,ragile x premutation;fragile x tremor ataxia syndrome;headaches;migraine disorders
117569,hronic intermittent hypoxia;diabetes;fetal programming;intrauterine growth restriction;liver metabolism
117570,xcessive daytime sleepiness;histamine subtype receptor;modafinil;obstructive sleep apnea;randomized trial
117571,lobal sleep assessment questionnaire;preeclampsia;pregnancy;sleep problems
117577,omplication;craniofacial;cranioplasty;intracranial displacement;migration;passive intraosseous translocation;resorbable plate
117578,hildhood obesity;general anesthesia;laryngospasm;risk factors;sleep disordered breathing
117579,ariatric;obesity;weight history
117580,rterial stiffness;atherosclerosis;augmentation index;continuous positive airway pressure;cpap;obstructive sleep apnea;pulse wave velocity
117581,ontinuous positive airway pressure;diastolic function;left ventricle;obstructive sleep apnea;systolic function
117582,trial electromechanical delay;obstructive sleep apnea
117584,omputed tomography;flow simulation;obstructive sleep apnea syndrome;physiopathology
117585,ardiovascular diseases;cerebrovascular diseases;highsensitivity creactive protein;obesity;obstructive sleep apnea
117586,erebral metabolism;diffusion mr;magnetic resonance imaging;obstructive sleep apnea syndrome;proton magnetic resonance spectroscopy;t relaxometry
117587,neurysm;aorta;dissection;sleep apnea
117588,rrhythmia;atrial fibrillation;hypoxia;remodeling;sleep apnea
117589,stimation;quantile regression;randomized clinical trial
117590,hronic kidney disease;hypertension;obstructive sleep apnea;reninangiotensinaldosterone system;resistant hypertension;spironolactone;treatment
117593,one beam computed tomography;diagnosis;maxilla
117594,udiogram;continuous positive airway pressure;eustachian tube;hearing;level of evidence b;middle ear pressure;obstructive sleep apnea;otolaryngology;sleep medicine;tympanometry
117598,isphosphonate;functional endoscopic sinus surgery;osteonecrosis;submucous resection;sunitinib
117599,euromuscular activity;obstructive sleep apnea;pharyngeal critical pressure;respiratory drive;upper airway
117601,llergic rhinitis;allergy;obstructive sleep apnea;quality of life;sleep disordered breathing
117602,raniofacial malformation;craniostenosis;osas;polysomnography
117603,mergency medical technician;excessive daytime sleepiness;insomnia;obstructive sleep apnea;prevalence;sleep disorders
117604,andibular advancement splint;obstructive sleep apnea;oral appliance;prediction
117605,denotonsillar hypertrophy;echocardiography;level of evidence b;myocardial performance index;pulmonary hypertension;tricuspid annular plane systolic excursion
117606,ardiovascular disease;cognitive disorders;geriatrics;neuropsychology;pulse oximetry;sleep apnea
117608,ruginduced sleep endoscopy;midazolam;obstructive sleep apnea;propofol;surgery
117609,xpansion sphincter pharyngoplasty;obstructive sleep apnea;palatal advancement pharyngoplasty;upper airway evaluation
117610,ge;apneahypopnea index;blood pressure;body mass index;cerebrovascular disease;coronary artery disease;dipping of blood pressure;epworth sleepiness scale;gender;hypertension;obstructive sleep apnea;poly
117611,pap;autocpap;cpap
117612,arotid body;intermittent hypoxia;oxidative stress;proinflammatory cytokines;sleep apnea
117614,ontinuous positive airway pressure;filter;particulate matter
117615,ardiogenesis;congenital heart defects;doppler;hypoxia;oct
117616,ypoxia chamber;intermittent hypoxia;osas
117617,dult;genetics;hypoventilation;ondine curse syndrome
117619,asm guidelines;apnea;diagnosis;hypopnea;methodology;nasal pressure sensor;obstructive sleep apnea;polysomnography;scoring;sleep disordered breathing;thermal sensor
117620,pworth sleepiness scale;obesity;rural;snoring
117621,vidence based medicine;level of evidence b;palate implant;palatoplasty;sleep apnea;snoring
117622,coustic rhinometry;behaviour;cephalometry;obstructive sleep apnea;rhinomanometry;snoring
117623,hronic hypercapnic respiratory failure;home ventilators;noninvasive ventilation
117624,ariatric surgery;sleeve gastrectomy;superobese
117625,rterial spin labeling;blood oxygenation leveldependent response;carbon dioxide;cerebral blood flow;cerebral metabolic rate for oxygen;functional magnetic resonance imaging;magnetoencephalography;occipital lobe;prefrontal cortex;temporal lobe
117626,reathing;fos expression;hta receptors;medullary raphe;sleep apneas
117629,uccal;mitochondrial;myoclonic epilepsy and ragged red fibers
117630,ypersomnia;insomnia;nightmares;nrem parasomnias;restless legs syndrome
117631,polipoprotein ;ptsd;sleepdisordered breathing;vietnam veterans
117635,adaver;computed tomography;device;fluoroscopy;hyoid;obstructive sleep apnea
117639,lzheimer disease;excessive daytime sleepiness;frontotemporal dementia;lewy body dementia;mild cognitive impairment;parkinson disease dementia;sleep disorders;vascular dementia
117640,adiofrequency ablation;renal angiography;renal denervation;resistant hypertension;sympathetic nerves
117641,ibrin glue;proinflammatory cytokines;tonsillectomy
117642,ss;jme;juvenile myoclonic epilepsy;psqi;sleep questionnaire;valproic acid
117643,trial fibrillation;catheter ablation;surgical ablation
117644,dolescents;free androgen index;insulin resistance;osas;pcos;polysomnography
117645,astric bypass circular stapling devices;gastrojejunostomy stenosis;laparoscopic rouxeny gastric bypass;perioperative complications
117646,ardiovascular risk;hscrp;lipoproteinassociated phospholipase a;periodic limb movements
117647,therosclerosis;insulin;obesity;stratification;visceral adiposity
117648,ombination drug therapy;diabetes;hypertension;reninangiotensin aldosterone system
117651,therosclerosis;cellular adhesion molecules;endothelial function;obstructive sleep apnea;oxidative stress
117653,nsomnia;mental health;persistence;polysomnography;short sleep duration
117654,iagnostic accuracy;hypopnea;obesity;obstructive sleep apnea;oxygen desaturation index
117655,ypoxia;neuroimaging;neuropsychological;sleep disordered breathing
117656,ivided attention driving task;excessive sleepiness;multiple sleep latency test;objective tests;psychomotor vigilance test
117657,ontinuous glucose monitor;polysomnography;sleep;type  diabetes;youth
117658,ccelerometer;actigraphy;adolescents;blandaltman;children;polysomnography;sensitivity;specificity;validation
117659,iabetes mellitus type ;disposition index;sleep quality;sleep spectrogram
117660,lectrical hypoglossal nerve stimulation;obstructive sleep apnea;pharynx;titration;upper airway
117661,oblation;complications;tonsillectomy
117664,xcessive daytime sleepiness;herbs;obstructive sleep apnea;sleepdisordered breathing;snoring;traditional chinese medicine
117665,pneahypopnea index;continuous positive airway pressure;obstructive sleep apnea syndrome;plateletderived microparticles
117666,pneahypopneaindex;atrial fibrillation;daytime sleepiness;epworth sleepiness scale;sleep related breathing disorder
117668,utonomic dysfunction;cognitive dysfunction;fatigue;functional ability;liver;systemic symptoms
117670,oitre;obstructive sleep apnoea syndrome;thyroidectomy
117673,pap therapy;polysomnography;sleep apnea;sleep medicine;sleeprelated breathing disorders
117675,dolescents;continuous positive airway pressure;obstructive sleep apnoea;paediatrics;patient nonadherence;sleepdisordered breathing
117676,ircadian rhythm;dim light;melatonin;obstructive sleep apnoea;sleep;sleep disturbance
117677,pap;erp;obstructive sleep apnoea
117678,sahs;roman blinds;snoring;vupl
117679,nxiety;cpap;depression;doubleblind placebocontrolled;mood;obstructive sleep apnoea
117680,mbulatory programme;continuous positive airway pressure;homebased programme;sleep apnoea
117681,iabetes;first degree relatives;iran;sleep apnea
117685,dherence;continuous positive airway pressure;motivational interview;obstructive sleep apnoea;sleep medicine
117686,pnea detection;central sleep apnea;obstructive sleep apnea;support vector machine;wavelet packet analysis
117687,ark adaptation;diabetic retinopathy;oxidative stress hypoxia;rods;vegf
117688,esarean section;obstructive sleep apnea;pregnancy outcome
117692,pnea;infants;oxygen saturation;pediatric;polygraphy;sleep
117693,esarean;daytime sleepiness;gestational diabetes;preeclampsia;pregnancy;sleep;sleepdisordered breathing
117694,ealth status;insomnia;outcome assessment;quality of life;sleep
117695,schemic stroke;national health insurance research database;nationwide populationbased;nonapnea sleep disorder;retrospective cohort study;taiwan
117696,lood pressure variability;cardiovascular risk;systolic blood pressure
117697,ardiorespiratory abnormalities;eeg;epilepsy monitoring;postictal generalized eeg suppression;sudep
117698,ldosterone receptor blockade;diastolic function;exercise capacity;heart failure with preserved ejection fraction;neurohumoral activation
117700,rousal;central sleep apnea;heart failure;obstructive sleep apnea
117701,dolescence;lung;obstructive sleep apnea;puberty;sex steroids
117702,entral sleep apnea;chronic heart failure;obstructive sleep apnea;rheumatic valvular heart disease;sleep disordered breathing
117703,aytime sleepiness;epworth sleepiness scale;maintenance of wakefulness test;modafinil;nasal continuous positive airway pressure;obstructive sleep apnea;randomized clinical trial;safety
117704,rousal response;leg movements;masseter muscle;motor responsiveness;obstructive sleep apnea
117705,opd;mortaltity;osa
117707,rterial stiffness;blood pressure;cardiovascular risk factors;metabolic syndrome;obesity;obstructive sleep apnea syndrome
117708,acteria;contamination;cpap;crs;sinusitis
117709,elivery of care;dental sleep medicine;integrated sleep medicine
117711,ace;obstructive sleep apnea;photography;sleepiness
117713,ir leak;central apnea;sleep apnea
117714,ontinuous positive airway pressure;obstructive sleep apnea;weight
117715,llcause mortality;asians;cardiovascular mortality;cohort;obstructive sleep apnea;sleep disordered breathing
117716,rp;icam;inflammatory markers;obstructive sleep apnea;selectins;tnf;vcam
117717,besity hypoventilation syndrome;obstructive sleep apnea
117718,ender;motor vehicle crashes;nearmisses;obstructive sleep apnea;severity;sleepiness
117719,iabetes mellitus;ethnicity;obstructive sleep apnea;sleep disordered breathing;south asian
117720,daptive servoventilation;central apnea;cheynestokes respiration;complex sleep apnea;obstructive apnea
117721,coustic pharyngometry;airway;lung;obstructive sleep apnea;sleep
117723,dherence;continuous positive airway pressure;insomnia;raceethnicity;sleep apnea;veterans
117724,pneahypopnea index;left ventricular mass;morbid obesity;sleep apnea
117725,onmotor symptoms;parkinson disease;quality of life;sleep disorders
117726,ontinuous positive airway pressure;cpap;masks;obstructive sleep apnea;osa
117728,ase report;cortical arousal;dopamine agonist;periodic leg movements;sleep apnea;spinal cord injury
117729,aytime sleepiness;depression;insomnia;nonmotor symptoms;parkinson disease
117731,omorbid insomnia;older adults;prevalence;risk factors;sleep disordered breathing
117733,utoimmunity;comorbidity;rheumatic disease;sleep apnea;systemic inflammation;upper airway
117734,dl cholesterol;insulin resistance;metabolic syndrome;obstructive sleep apnea
117737,ementiareversible;earlyonset dementia;neurodegenerative disease;youngonset dementia
117742,mi reduction;child;laparoscopic sleeve gasttrectomy;morbid obesity
117744,pidermal growth factor;erbb receptor;intermittent hypoxia;vascular smooth muscle cell
117745,drenoceptor;hypoglossal motorneurons;ipscs;norepinephrine;rett syndrome
117746,fficacy;mandibular advancing device;multidisciplinary approach;response rate;sleep apnoea
117747,ydroxytryptamine receptor;metaanalysis;obstructive sleep apnea and hypopnea syndrome;polymorphism
117748,uidelines;hypersomnolence;polysomnography;sleep apnea syndromes
117749,hronic cough;continuous positive airway pressure;obstructive sleep apnoea
117750,ardiovascular disease;metaanalysis;obstructive sleep apnea
117751,poptosis;hepatocyte growth factor;interleukin;intermittent hypoxia;pancreatic  cell proliferation;regenerating gene;sleep apnea syndrome
117752,xpansion pharyngoplasty;obstructive sleep apnea;surgical treatment
117753,denotonsillectomy;child;daycase;obstructive sleep apnoea
117760,ardiovascular mortality;continuous positive airway pressure;obstructive sleep apnoea;oral appliance;outcome
117762,ontinuous positive airway pressure;linguistic;obstructive sleep apnea;psychometrics;selfefficacy;validation
117764,linical trial;continuous positive airway pressure;ischemic stroke;obstructive sleep apnea
117765,hronic kidney disease;hemodialysis;insomnia;obstructive sleep apnea
117767,ge;cardiovascular disease;erectile dysfunction;sleep apnoea;tnf
117768,onitoring;obstructive sleep apnea;pain;respiratory;screening;surgery
117769,nalgesics;apnea;epidural injections;intrathecal injections;neuraxial anesthesia;obstructive sleep apnea;opioid analgesics;postoperative complications
117770,ealthrelated quality of life;sleep apnea;treacher collins syndrome
117771,ultislice mri;obstructive sleep apnea;realtime mri;sleep mri
117772,omputer;glossoptosis;obstructive sleep apnea hypopnea syndrome;tomography;tongue surgery;xray
117773,ompliance;efficacy;mandibular advancement device;obstructive sleep apnea
117774,daptive servo ventilation;chronic heart failure;cystatin c;n terminalpro btype natriuretic peptide;renal function;sleepdisordered breathing
117776,entral apnea;congenital central hypoventilation syndrome;diaphragm electrical activity;mechanical ventilation;newborn;phoxb mutation
117777,ypertension;increased sympathetic activity;obesity
117778,irway;cephalometry;child;longitudinal;pierre robinsequence
117780,ctigraphy;pittsburgh sleep quality index;quality of life;sleep;transplantation
117781,cromegaly;pap therapy;sleep disordered breathing
117782,ystic fibrosis;oximetry;sleep
117783,pworth sleepiness scale;parasomnia;quantitative eeg;sleepwalking;slowwave activity;somnolence
117784,evator veli palatini;palatoglossus;palatopharyngeus;passavant ridge;soft palate;tensor veli palatini
117785,xercise;obesity;sympathetic activity
117787, neurons;nucleus of the solitary tract;tyrosine hydroxylase and chronic intermittent hypoxia
117788,ngiotensin;blood pressure;hypertension;sleep apnea
117789,astric bypass;obesity;revision sleeve gastrectomy;sleeve gastrectomy
117790,lucose intolerance;insulin resistance;obesity;sleep duration
117792,hildhood parasomnias;developmental and sleep comorbidities;etiology;perinatal risk factors
117793,utomatic sleep scoring;electroencephalography;electrooculography;polysomnography;sleep stages;validation studies
117795,eliprolol;intermittent hypoxia;oxidative stress
117799,ariatric surgery;gastric banding;genderspecific aspects;german multicenter trial
117800,istraction;lefort i;malocclusion;orthognathic;osteotomy
117802,denotonsillectomy;outcome;paediatric;throat;tonsillectomy
117803,ardiac ischaemia;chronic obstructive pulmonary disease;hypertension;obstructive sleep apnoea;statins
117804,bstructive;polysomnography;sensitivity and specificity;sleep apnoea
117808,erebral palsy;dyskinesia;dystonia;goal attainment scaling;intrathecal baclofen;randomized controlled trial
117809,lood pressure;hypertension;impact;incidence;obstructive sleep apnea;osa
117810,rterial spin labeling;cerebral hemodynamics;hypoxemia;motor coordination;sensory control
117813,ehaviour;comorbid insomnia;multidisciplinary model;nasal dilator strip;obstructive sleep apnea;positive airway pressure;sleep disordered breathing;upper airway surgery
117814,ognition;communication;mood;outcomes;sleep disorders;traumatic brain injury
117816,ypothyroidism;obstructive sleep apnea;pulmonary hypertension
117818,ousing;nutrition surveys;obstructive;sleep apnea;snoring;united states
117827,irway occlusion;cfd;fsi;mas;mri;osa;upper airway
117833,iastolic dysfunction;obstructive sleep apnea
117834,rousal;muscle;respiratory physiology;sleepdisordered breathing;upper airway pathophysiology
117835,ysphonia;obstructive sleep apnoea;sarcoidosis
117840,ngina;depression;myocardial infarction;sleep
117841,hronic kidney disease;dialysis;quality of life;sleep
117842,usselton;clusters of illness;crosssectional;healthy ageing;multimorbidity;prevalence
117843,ommunity;coronary artery disease;middleage;obesity;suddendeath
117844,utonomic nervous system;brugada syndrome;heart rate variability;nonlinear analysis;sleep;sleep disordered breathing
117845,mbulatory blood pressure monitoring;circadian rhythm;polysomnography;positive airway pressure;sleepdisordered breathing
117846,trial fibrillation;fast fourier transformation;heart rate variability;sleep apnea
117847,ontinuous positive airway pressure;nocturnal bradyarrhythmias;obstructive sleep apnea syndrome
117851,low cytometry;peripheral arterial tonometry;progenitor cells;reactive hyperemia
117852,epression;fatty acids;obesity;osas;sleep quality
117853,ntratracheal;intubation;laryngoscopes;obstructive;sleep apnoea
117854,llergic rhinitis;corticosteroid;inflammation;sleep apnoea
117857,hest radiography;obstructive sleep apnoea;polysomnography;pulmonary artery;right descending pulmonary artery dilatation
117858,ata collection;obstructive;paediatric;polysomnography;sleep apnea
117862,ontinuous positive airway pressure;nighttime oxyhaemoglobin saturation;obesity;obesity hypoventilation syndrome;obstructive sleep apnoea syndrome
117863,sophageal pressure;mixed sleep apnea;obstructive sleep apnea;photoplethysmogram;sleep disordered breathing
117866,ardiovascular complication;hunter syndrome;hypertension;mortality;mucopolysaccharidosis ii
117867,ctigraphy;aged;geriatric assessment;oldest old;sleep;women
117868,ariatric surgery;body composition;functional limitation;mobility disability;severe obesity;walking capacity
117869,utonomic nervous system;baroreflex sensitivity;glucose tolerance;heart rate variability;pulse transit time;sleep apnea
117871,rray cgh;chat;genomic rearrangement;slca
117872,cute coronary syndromes;exercise;prevention;preventive cardiology;snowshoveling
117877,ronchoalveolar lavage fluid;bronchoscopy;hemorrhage;pulmonary alveoli;tonsillectomy
117878,utonomic failure;multiple system atrophy;nicotine;orthostatic hypotension
117879,ttentiondeficithyperactivity disorder;autism spectrum disorders;children;epilepsy;sleep problems
117880,bstructive sleep apnea;tongue
117881,ndocrine;genetics;growth hormone deficiency;hypogonadism;obesity;praderwilli syndrome
117882,afld;nash
117883,utonomic dysfunction;dopamine pet imaging;iowa gambling task;rapid eye movement sleep behaviour disorder;social cognition;synucleinopathy
117884,ntenatal care;obesity;pregnancy;screening;sleep disordered breathing;snoring
117886,disdrugprofiles;astrocytoma
117888,trial fibrillation;cryoballoon;pulmonary vein isolation;sleep disordered breathing
117889,ontrol of upper airway dilators;gg opening threshold;ventilatory stability
117890,ag;congenital central hypoventilation syndrome;curcumin;drug treatment;intracytoplasmic aggregates;phoxb;polyalanine expansions
117891,strocytoma;cerebellum;prognostic factors;recurrence;spontaneous regression
117892,ortisol;growth hormone;memory;nightmares;noradrenalin;polysomnography;ptsd;sleep
117893,pnea;cluster analysis;epidemiology;mouthbreathing;pediatric;sleep disordered breathing;snoring
117896,ortic dissection;hypertension;middleaged men;obesity;sleep apnea syndrome
117897,epressivesymptoms;epidemiology;insomnia;polysomnography
117899,ome sleep testing;obstructive sleep apnea;portable monitoring;questionnaires;screening tools
117900,lternobaric vertigo;cpap;osa
117901,asopharyngeal tube;obstructive sleep apnea hypopnea syndrome;polysomnography;surgery
117902,olf;golf handicap;nasal positive airway pressure;obstructive sleep apnea
117903,nxiety;depression;sleep apnea;veterans
117904,dolescent;cpap adherence;interviews;qualitative
117905,lderly;ghigf axis;igf;igfbp;insulinlike growth factors;sleep;sleep apnea;slow wave sleep
117907,ody fluid balance;hyperosmolality;hypertension;sleep apnea;sympathetic nerve activity
117908,tprobnp;risk factors;sleep disorders;troponin t
117911,xcessive daytime sleepiness;gender;hypoxemia;obesity;osa;quality of life
117915,pnoehypopnoeindex;body position;mixed apnea;obstructive sleep apnea
117916,nxiety;cope with stress;depression;obstructive sleep apnea syndrome
117918,mi;children;parasomnia;sleep disordered breathing;sleep health
117919,lice in wonderland syndrome;charles l dodgson;epilepsy;epsteinbarr virus;excessive daytime sleepiness;lewis carroll;lsd;lyme disease;metamorphopsias;migraine headache;narcolepsy;palinopsia;sleep apnea
117920,ostutility analysis;cpap;medicare
117922,nformed consent;litigation;medical malpractice;obstructive sleep apnea;osa;osa liability;otolaryngology litigation;otolaryngology malpractice;physician liability;sleep apnea malpractice
117924,cromegaly;airway management;endoscopic sinus surgery;endoscopic skull base surgery;pituitary;pituitary adenoma;skull base;transsphenoidal
117925,epression;inflammation;pai;sleep disturbance
117926,ehaviour;depressed patient;rapid eye movement sleep without atonia;sertraline
117935,denotonsillectomy;cognition;continuous positive airways pressure;cpap;obstructive sleep apnoea syndrome;osas;polysomnography;sleepdisordered breathing
117936,denoidectomy;analgesics;child;opioid;sleep apnoea obstructive;sleep apnoea syndromes;tonsillectomy
117939,bstructive sleep apnea;quality of life;questionnaires;reconstructive surgical procedures;snoring
117940,ontinuous positive airway pressure;obesity;patient compliance;polysomnography;quality of life;reconstructive surgical procedures
117941,ephalometry;craniofacial abnormalities;obstructive sleep apnoea syndrome;pharynx
117942,eneral anaesthesia;leigh syndrome;mitochondrial myopathies
117943,cetazolamide;adaptive ventilation;carbon dioxide;central sleep apnea;co reserve;complex apnea;complex sleep apnea;ecgspectrogram;nasal expiratory positive pressure;nremdominant;obstructive sleep apnea;oral appliance;oxygen;periodic breath
117946,enial tubercle advancement;hypopharyngeal surgery;maxillomandibular advancement;obstructive sleep apnea;sleep surgery;tonsillectomy;uvulopalatopharyngoplasty
117947,entral apnea;electrodecrement;electroencephalography;ictal apnea;seizure;seizure onset
117948,ody mass index;metabolic syndrome;obstructive sleep apnoea
117949,oronary artery calcium;heinz nixdorf recall study;obstructive sleep apnoea;sleepdisordered breathing;subclinical atherosclerosis
117950,pap;gene expression;hypoxia;obstructive sleep apnea;sleep
117951,eart failure;pulmonary hypertension;sleep;sleep apnea
117959,nsomnia;ksq;nonrestorative sleep;sleep apnea;sleep quality;sleepiness
117961,hi;bmi;druginduced sleep endoscopy;eps;obstructive sleep apnoea syndrome
117968,ipolar ;screening instrument;sleep apnea;sleep disorder
117970,ingerprinting;lcqtofms;metabolomics;sleep apnea and hypopnea syndrome
117971,denotonsillar hypertrophy;behaviour;biomass pollution;respiratory morbidity;snoring
117975,denoid hypertrophy;child;obesity;obstructive sleep apnea syndrome
117976,aytime sleepiness;eeg;obstructive sleep apnea hypopnea syndrome;shortterm memory;sternberg task;sustained wakefulness;working memory
117977,sthma;comorbidities;exercise;gastroesophageal reflux disease;gerd;inhaled corticosteroids;leukotrienes;lung function;obesity;obstructive sleep apnea;treatment;weight loss
117981,astroesophageal reflux disease;laparoscopic nissen fundoplication;obstructive sleep apnea syndrome
117982,rinary bladder nocturnal enuresis snoring psychology quality of life
117983,pnea;obstructive sleep;quality of life;sleep apnea quality of life index
117984,one mineral density;intermittent hypoxia;obstructive sleep apnea;osteogenesis;osteoporosis
117990,isperception;paradoxical;selfreport;subjective
117991,andibular repositioning titration;obstructive sleep apnea;oral appliance therapy;sleep disordered breathing
117992,lucose intolerance;insulin resistance;intermittent hypoxia;obstructive sleep apnea
117994,uditory;children;evoked potentials;obstructive sleep apnea syndrome;respiratory
117995,aytime drowsiness;insomnia;older drivers;sleep apnea
117997,ttitudes;knowledge;obstructive sleep apnea;osaka questionnaire;primary care;validation
117998,ged;big endothelin;hypertension;obstructive sleep apneahypopnea syndrome
117999,rain;cobalt;copper;corpus callosum;er stress;homocysteine;iron;methylmalonic acid;myelin;obstructive sleep apnea;oxidative stress;zinc
118000,pneahypopnea index;hydroxyvitamin d;obesity;obstructive sleep apnea syndrome;polysomnography
118001,iagnosis;myocardial infarction;myocardial stunning;polysomnography;sleep apnea;stable coronary artery disease
118002,ontinuous positive airway pressure;cortisol awakening response;cortisol diurnal trajectory;hypothalamuspituitaryadrenal axis;obstructive sleep apnea;salivary cortisol
118003,xcessive daytime sleepiness;histamine subtype receptor;modafinil;obstructive sleep apnea;randomized trial
118007,etabolic syndrome;parathyroid hormone;vitamin d
118008,denoidectomy;admissions;obstructive sleep apnea;patient safety;practice variation;tonsillectomy
118010,trial fibrillation;autonomic nervous system;sleep apnea
118011,hild;cortisol;polysomnography;saliva;sleepdisordered breathing;stress
118015,emory performance;sleep duration;sleep efficiency
118016,denotonsillectomy;cerebral palsy;neuromuscular hypotonia;obstructive sleep apnea;tracheostomy;upper airway obstruction
118018,sthma;atopy;children;obstructive sleep apnea;seasonality;sleep disordered breathing
118020,dhesion molecules;antioxidant enzymes;hypertension;inflammation;intermittent hypoxia;melatonin;sleep apnea
118024,irway remodelling;conebeam computed tomography;orthognathic surgery
118027,aryngomalacia;pectus excavatum;pediatric otolaryngology
118028,ariatric surgery;cognitive function;longitudinal assessment;obesity
118029,habdomyoma;soft tissue neoplasms;solitary fibrous tumours
118030,iliary;mrcp;steady state free precession
118031,hild;sleep apnea;sleep bruxism;snoring
118032,lucagonl;insulin;matsudaindex;ogtt
118034,pilepsy;sleep disorders;sleepiness
118035,pnea;noncontact monitoring;pir technology;respiration monitoring
118036,utonomic tone;cardiovasular disease;heart rate variability;race;sleep;women
118037,irway obstruction;complications;difficult airway;intubation;pediatrics;ventilation
118038,denoid regrowth;adenoid residual;adenoidectomy;adenoids;tonsillectomy;tonsils
118039,utism;ferritin levels;iron deficiency;sleep
118041,ehaviour;cognition;mild cognitive impairment;parkinson disease;sleepiness;treatmentnave parkinson disease patients
118042,grp;lateral parabrachial;medial parabrachial;msa;stridor
118043,ancer;cohort study;daytime sleepiness;impaired sleep;sleep disordered breathing
118044,hronic intermittent hypoxia;estrogen;genioglossus;genistein;hif
118045,dolescents;bariatric surgery;diabetes mellitus;type 
118046,ariatric surgery;endothelial function;gender;hypertension;obesity
118047,pap;myocardial infarction;prognosis;revascularization;sleep apnea
118049,irway resistance;cfd;obstructive sleep apnea;pharyngeal wall pressure;velopharynx
118050,ft;hrv;obstructive sleep apnea;severity of apnea;wavelet analysis
118051,orea;military personnel;obstructive;prevalence;sleep apnea;sleep apnea syndrome;snoring
118052,ardiovascular risk;continuous positive airway pressure;obstructive sleep apnea
118053,ypertension;neurocognitive functioning;obesity;sleep apnea;ttype  diabetes
118054,one atrial fibrillation;risk factors
118057,ehaviour;melatonin;multiple system atrophy;parkinson disease;rem sleep without atonia
118058,sahs;soft palate reconstruction;tongue musculomucosal flap
118059,pap;exercise training;obstructive sleep apnea;polysomnography;subjective daytime sleepiness
118061,rterial blood pressure;cardiovascular disease;diabetes mellitus;glucose variability;insulin resistance;obstructive sleep apnea syndrome
118063,daptive servoventilator;cpap;ejection fraction;heart failure;reverse remodelling;sleep apnoea
118064,nklebrachial index;atherosclerosis;intimamedia thickness;obstructive sleep apnoea;transcranial doppler;vascular disease
118066,omputer assisted;eeg changes;inspiratory expiratory transition;polysomnography;rcrec;respiratory cycle related;signal processing
118067,lzheimer disease;amyloid peptide;hypoxia;obstructive sleep apnea
118069,hemosensitivity;respiratory control;sleepdisordered breathing;upper airway collapsibility;upper airway muscles
118070,eg power;genioglossus;hypoglossal motoneurons;obstructive sleep apnea;sleep;sleep spindles
118071,lectroencephalography;obstructive sleep apnea;polysomnography;recurrence analysis;rem rebound;sleep depth;sleep fragmentation
118072,etabolic occupational health;metabolic syndrome;occupational risk;shift work;syndrome
118073,ontinuous positive airway pressure;coronary heart disease;ghrelin;homeostasis model assessment;obstructive sleep apnoea
118074,pworth sleepiness scale;excessive daytime sleepiness;multiple sleep latency test;obstructive sleep apnea hypopnea syndrome;polysomnography
118075,diponectin;endoplasmic reticulum stress;genioglossus;intermittent hypoxia;obstructive sleep apnea hypopnea syndrome
118076,diponectin;genioglossus;hypopnea syndrome;intermittent hypoxia;obstructive sleep apnea
118077,hildren;endothelin;nitric oxide synthase;osa;polymorphisms;snp
118078,ng ii type  receptor;erk;hypertension;intermittent hypoxia;pmapk
118079,hronic intermittent hypoxia;erk;myosin light chain;myosin phosphatase targeting subunit;vasoconstriction
118080,efinition;metabolic syndrome;obstructive sleep apnoea
118082,enal denervation;resistant hypertension;secondary hypertension;simplicity;sympathetic nervous system
118083,rterial hypertension;guideline awareness;prescription pattern
118084,trial arrhythmias;elderly patients;obstructive lung disease;sleep apnea
118087,ardiovascular disease;central sleep apnea;morbidity;mortality;obstructive sleep apnea
118091,daptive servo ventilation;central sleep apnea;cheynestokes respiration;obstructive sleep apnea;periodic breathing;phrenic nerve stimulation
118092,therothrombosis;cardiovascular risk;gout;sleep apnoeahypopnoea syndrome;uric acid
118094,nticipatory anxiety;cpap;medical hypnosis;oral mask
118096,nalgesia;obstructive sleep apnoea syndrome;parecoxib;uvulopalatopharyngoplasty
118098,rrhythmia;electrocardiogram;holter monitoring;sleep;sudden cardiac death
118099,ataplexy;central sleep apnea;cheynestokes respiration;narcolepsy;sleep;sodium oxybate;xyrem
